pair_id,a_speaker,b_speaker,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category,a_articles,a_auxiliary_verbs,a_conjunctions,a_adverbs,a_impersonal_pronouns,a_negations,a_personal_pronouns,a_prepositions,a_quantifiers,b_articles,b_auxiliary_verbs,b_conjunctions,b_adverbs,b_impersonal_pronouns,b_negations,b_personal_pronouns,b_prepositions,b_quantifiers
00553,Harriet,Mr. Herriton,667,668,i don t understand your long words say plainly,when she s swept back she ll be invaluable for she has made quite an impression on him he thinks her so nice with the baby you know she washed it for him,Mr. Herriton,F,major,M,major,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0
00554,Mr. Herriton,Harriet,670,671,if you want to carry off the baby keep your peace with miss abbott for if she chooses she can help you better than i can,there can be no peace between me and her,Harriet,M,major,F,major,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0
00555,Harriet,Mr. Herriton,671,672,there can be no peace between me and her,did you,Mr. Herriton,F,major,M,major,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0
00556,Mr. Herriton,Harriet,672,673,did you,oh not all i wanted she went away before i had finished speaking just like those cowardly people into the church,Harriet,M,major,F,major,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0
00557,Harriet,Mr. Herriton,673,674,oh not all i wanted she went away before i had finished speaking just like those cowardly people into the church,into santa deodata s,Mr. Herriton,F,major,M,major,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
00558,Mr. Herriton,Harriet,674,675,into santa deodata s,yes i m sure she needs it anything more unchristian,Harriet,M,major,F,major,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
00559,Harriet,Mr. Herriton,675,676,yes i m sure she needs it anything more unchristian,please is there an english lady here,Mr. Herriton,F,major,M,major,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0
00560,Caroline Abbott,Mr. Herriton,677,678,i am sure that i need it i ve nothing to tell you i have simply changed straight round if i had planned the whole thing out i could not have treated you worse i can talk it over now but please believe that i have been crying,and please believe that i have not come to scold you i know what has happened,Mr. Herriton,F,major,M,major,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
00561,Mr. Herriton,Caroline Abbott,680,681,what might have happened to me he had made you believe that he loved the child,oh yes he has he will never give it up,Caroline Abbott,M,major,F,major,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0
00562,Caroline Abbott,Mr. Herriton,681,682,oh yes he has he will never give it up,at present it is still unsettled,Mr. Herriton,F,major,M,major,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0
00563,Mr. Herriton,Caroline Abbott,682,683,at present it is still unsettled,it will never be settled,Caroline Abbott,M,major,F,major,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0
00564,Caroline Abbott,Mr. Herriton,683,684,it will never be settled,perhaps not well as i said i know what has happened and i am not here to scold you but i must ask you to withdraw from the thing for the present harriet is furious but she will calm down when she realizes that you have done us no harm and will do none,Mr. Herriton,F,major,M,major,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
00565,Mr. Herriton,Caroline Abbott,684,685,perhaps not well as i said i know what has happened and i am not here to scold you but i must ask you to withdraw from the thing for the present harriet is furious but she will calm down when she realizes that you have done us no harm and will do none,i can do no more but i tell you plainly i have changed sides,Caroline Abbott,M,major,F,major,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1
00566,Caroline Abbott,Mr. Herriton,685,686,i can do no more but i tell you plainly i have changed sides,if you do no more that is all we want you promise not to prejudice our cause by speaking to signor carella,Mr. Herriton,F,major,M,major,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1
00567,Mr. Herriton,Caroline Abbott,686,687,if you do no more that is all we want you promise not to prejudice our cause by speaking to signor carella,oh certainly i don t want to speak to him again i shan t ever see him again,Caroline Abbott,M,major,F,major,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0
00568,Caroline Abbott,Mr. Herriton,687,688,oh certainly i don t want to speak to him again i shan t ever see him again,quite nice wasn t he,Mr. Herriton,F,major,M,major,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
00569,Mr. Herriton,Caroline Abbott,690,691,well that s all i wanted to know i ll go and tell harriet of your promise and i think things ll quiet down now,why aren t you angry with me,Caroline Abbott,M,major,F,major,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0
00570,Caroline Abbott,Mr. Herriton,691,692,why aren t you angry with me,because i understand you all sides i think harriet signor carella even my mother,Mr. Herriton,F,major,M,major,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1
00571,Mr. Herriton,Caroline Abbott,692,693,because i understand you all sides i think harriet signor carella even my mother,you do understand wonderfully you are the only one of us who has a general view of the muddle so what are you going to do,Caroline Abbott,M,major,F,major,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1
00572,Caroline Abbott,Mr. Herriton,693,694,you do understand wonderfully you are the only one of us who has a general view of the muddle so what are you going to do,do this afternoon i have another interview,Mr. Herriton,F,major,M,major,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1
00573,Mr. Herriton,Caroline Abbott,694,695,do this afternoon i have another interview,it will come to nothing well,Caroline Abbott,M,major,F,major,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0
00574,Caroline Abbott,Mr. Herriton,695,696,it will come to nothing well,then another if that fails i shall wire home for instructions i dare say we may fail altogether but we shall fail honourably,Mr. Herriton,F,major,M,major,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1
00575,Mr. Herriton,Caroline Abbott,696,697,then another if that fails i shall wire home for instructions i dare say we may fail altogether but we shall fail honourably,that s not doing anything you would be doing something if you kidnapped the baby or if you went straight away but that to fail honourably to come out of the thing as well as you can is that all you are after,Caroline Abbott,M,major,F,major,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
00576,Caroline Abbott,Mr. Herriton,697,698,that s not doing anything you would be doing something if you kidnapped the baby or if you went straight away but that to fail honourably to come out of the thing as well as you can is that all you are after,why yes since we talk openly that is all i am after just now what else is there if i can persuade signor carella to give in so much the better if he won t i must report the failure to my mother and then go home why miss abbott you can t expect me to follow you through all these turns,Mr. Herriton,F,major,M,major,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
00577,Mr. Herriton,Caroline Abbott,698,699,why yes since we talk openly that is all i am after just now what else is there if i can persuade signor carella to give in so much the better if he won t i must report the failure to my mother and then go home why miss abbott you can t expect me to follow you through all these turns,i don t but i do expect you to settle what is right and to follow that do you want the child to stop with his father who loves him and will bring him up badly or do you want him to come to sawston where no one loves him but where he will be brought up well there is the question put dispassionately enough even for you settle it settle which side you ll fight on but don t go talking about an honourable failure which means simply not thinking and not acting at all,Caroline Abbott,M,major,F,major,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
00578,Caroline Abbott,Mr. Herriton,699,700,i don t but i do expect you to settle what is right and to follow that do you want the child to stop with his father who loves him and will bring him up badly or do you want him to come to sawston where no one loves him but where he will be brought up well there is the question put dispassionately enough even for you settle it settle which side you ll fight on but don t go talking about an honourable failure which means simply not thinking and not acting at all,because i understand the position of signor carella and of you it s no reason that,Mr. Herriton,F,major,M,major,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
00579,Mr. Herriton,Caroline Abbott,700,701,because i understand the position of signor carella and of you it s no reason that,none at all fight as if you think us wrong oh what s the use of your fair mindedness if you never decide for yourself any one gets hold of you and makes you do what they want and you see through them and laugh at them and do it it s not enough to see clearly i m muddle headed and stupid and not worth a quarter of you but i have tried to do what seemed right at the time and you your brain and your insight are splendid but when you see what s right you re too idle to do it you told me once that we shall be judged by our intentions not by our accomplishments i thought it a grand remark but we must intend to accomplish not sit intending on a chair,Caroline Abbott,M,major,F,major,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
00580,Caroline Abbott,Mr. Herriton,701,702,none at all fight as if you think us wrong oh what s the use of your fair mindedness if you never decide for yourself any one gets hold of you and makes you do what they want and you see through them and laugh at them and do it it s not enough to see clearly i m muddle headed and stupid and not worth a quarter of you but i have tried to do what seemed right at the time and you your brain and your insight are splendid but when you see what s right you re too idle to do it you told me once that we shall be judged by our intentions not by our accomplishments i thought it a grand remark but we must intend to accomplish not sit intending on a chair,you are wonderful,Mr. Herriton,F,major,M,major,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0
00581,Mr. Herriton,Caroline Abbott,702,703,you are wonderful,oh you appreciate me i wish you didn t you appreciate us all see good in all of us and all the time you are dead dead dead look why aren t you angry you are so splendid mr herriton that i can t bear to see you wasted i can t bear she has not been good to you your mother,Caroline Abbott,M,major,F,major,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
00582,Caroline Abbott,Mr. Herriton,703,704,oh you appreciate me i wish you didn t you appreciate us all see good in all of us and all the time you are dead dead dead look why aren t you angry you are so splendid mr herriton that i can t bear to see you wasted i can t bear she has not been good to you your mother,miss abbott don t worry over me some people are born not to do things i m one of them i never did anything at school or at the bar i came out to stop lilia s marriage and it was too late i came out intending to get the baby and i shall return an honourable failure i never expect anything to happen now and so i am never disappointed you would be surprised to know what my great events are going to the theatre yesterday talking to you now i don t suppose i shall ever meet anything greater i seem fated to pass through the world without colliding with it or moving it and i m sure i can t tell you whether the fate s good or evil i don t die i don t fall in love and if other people die or fall in love they always do it when i m just not there you are quite right life to me is just a spectacle which thank god and thank italy and thank you is now more beautiful and heartening than it has ever been before,Mr. Herriton,F,major,M,major,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
00583,Mr. Herriton,Caroline Abbott,704,705,miss abbott don t worry over me some people are born not to do things i m one of them i never did anything at school or at the bar i came out to stop lilia s marriage and it was too late i came out intending to get the baby and i shall return an honourable failure i never expect anything to happen now and so i am never disappointed you would be surprised to know what my great events are going to the theatre yesterday talking to you now i don t suppose i shall ever meet anything greater i seem fated to pass through the world without colliding with it or moving it and i m sure i can t tell you whether the fate s good or evil i don t die i don t fall in love and if other people die or fall in love they always do it when i m just not there you are quite right life to me is just a spectacle which thank god and thank italy and thank you is now more beautiful and heartening than it has ever been before,i wish something would happen to you my dear friend i wish something would happen to you,Caroline Abbott,M,major,F,major,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0
00584,Caroline Abbott,Mr. Herriton,705,706,i wish something would happen to you my dear friend i wish something would happen to you,but why prove to me why i don t do as i am,Mr. Herriton,F,major,M,major,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0
00585,Mr. Herriton,Harriet,707,708,look here it s too hot for this we ve been talking and interviewing each other all the morning and i have another interview this afternoon i do stipulate for silence let each lady retire to her bedroom with a book,i retire to pack please remind signor carella philip that the baby is to be here by half past eight this evening,Caroline Abbott; Harriet,M,major,F,major,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
00586,Harriet,Mr. Herriton,708,709,i retire to pack please remind signor carella philip that the baby is to be here by half past eight this evening,oh certainly harriet i shall make a point of reminding him,Caroline Abbott; Mr. Herriton,F,major,M,major,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0
00587,Mr. Herriton,Harriet,709,710,oh certainly harriet i shall make a point of reminding him,and order a carriage to take us to the evening train,Caroline Abbott; Harriet,M,major,F,major,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0
00588,Harriet,Caroline Abbott,710,711,and order a carriage to take us to the evening train,and please would you order a carriage for me too,Caroline Abbott; Mr. Herriton,F,major,F,major,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0
00589,Caroline Abbott,Mr. Herriton,711,712,and please would you order a carriage for me too,you going,Harriet; Mr. Herriton,F,major,M,major,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
00590,Mr. Herriton,Caroline Abbott,712,713,you going,of course why not,Caroline Abbott; Harriet,M,major,F,major,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
00591,Caroline Abbott,Mr. Herriton,713,714,of course why not,why of course you would be going two carriages then two carriages for the evening train harriet whatever are you up to we shall never be ready,Harriet; Mr. Herriton,F,major,M,major,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1
00592,Mr. Herriton,Harriet,714,715,why of course you would be going two carriages then two carriages for the evening train harriet whatever are you up to we shall never be ready,order my carriage for the evening train,Caroline Abbott; Harriet,M,major,F,major,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0
00593,Harriet,Mr. Herriton,715,716,order my carriage for the evening train,well i suppose i shall and i shall also have my interview with signor carella but why should you mind do you suppose that i shall have the slightest influence over him,Caroline Abbott; Mr. Herriton,F,major,M,major,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0
00594,Mr. Herriton,Caroline Abbott,716,717,well i suppose i shall and i shall also have my interview with signor carella but why should you mind do you suppose that i shall have the slightest influence over him,no but i can t repeat all that i said in the church you ought never to see him again you ought to bundle harriet into a carriage not this evening but now and drive her straight away,Caroline Abbott,M,major,F,major,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
00595,Caroline Abbott,Mr. Herriton,717,718,no but i can t repeat all that i said in the church you ought never to see him again you ought to bundle harriet into a carriage not this evening but now and drive her straight away,perhaps i ought but it isn t a very big ought whatever harriet and i do the issue is the same why i can see the splendour of it even the humour gino sitting up here on the mountain top with his cub we come and ask for it he welcomes us we ask for it again he is equally pleasant i m agreeable to spend the whole week bargaining with him but i know that at the end of it i shall descend empty handed to the plains it might be finer of me to make up my mind but i m not a fine character and nothing hangs on it,Mr. Herriton,F,major,M,major,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
00596,Mr. Herriton,Caroline Abbott,718,719,perhaps i ought but it isn t a very big ought whatever harriet and i do the issue is the same why i can see the splendour of it even the humour gino sitting up here on the mountain top with his cub we come and ask for it he welcomes us we ask for it again he is equally pleasant i m agreeable to spend the whole week bargaining with him but i know that at the end of it i shall descend empty handed to the plains it might be finer of me to make up my mind but i m not a fine character and nothing hangs on it,perhaps i am extreme i ve been trying to run you just like your mother i feel you ought to fight it out with harriet every little trifle for some reason does seem incalculably important today and when you say of a thing that nothing hangs on it it sounds like blasphemy there s never any knowing how am i to put it which of our actions which of our idlenesses won t have things hanging on it for ever,Caroline Abbott,M,major,F,major,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
00597,Caroline Abbott,Mr. Herriton,719,720,perhaps i am extreme i ve been trying to run you just like your mother i feel you ought to fight it out with harriet every little trifle for some reason does seem incalculably important today and when you say of a thing that nothing hangs on it it sounds like blasphemy there s never any knowing how am i to put it which of our actions which of our idlenesses won t have things hanging on it for ever,well you are right this affair is being managed by the ladies,Mr. Herriton,F,major,M,major,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0
00598,Mr. Herriton,Signor Carella,720,721,well you are right this affair is being managed by the ladies,ah the ladies the ladies,Signor Carella,M,major,M,major,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
00599,Signor Carella,Mr. Herriton,721,722,ah the ladies the ladies,well i have done my best i shall face my mother with a good conscience will you bear me witness that i ve done my best,Mr. Herriton,M,major,M,major,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0
00600,Mr. Herriton,Signor Carella,722,723,well i have done my best i shall face my mother with a good conscience will you bear me witness that i ve done my best,my poor fellow i will,Signor Carella,M,major,M,major,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0
00601,Signor Carella,Mr. Herriton,723,724,my poor fellow i will,and that i have mia sorella poor harriet one more wrench and it will all be over for her we are leaving this evening,Mr. Herriton,M,major,M,major,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1
00602,Mr. Herriton,Signor Carella,724,725,and that i have mia sorella poor harriet one more wrench and it will all be over for her we are leaving this evening,then you will not be here this evening as you promised us all three leaving,Signor Carella,M,major,M,major,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1
00603,Signor Carella,Mr. Herriton,725,726,then you will not be here this evening as you promised us all three leaving,all three by the night train at least that is my sister s plan so i m afraid i shan t be here,Mr. Herriton,M,major,M,major,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
00604,Mr. Herriton,Caroline Abbott,727,728,yes do now that we have quarrelled we scarcely want to travel in procession all the way down the hill well good bye it s all over at last another scene in my pageant has shifted,good bye it s been a great pleasure to see you i hope that won t shift at all events,Caroline Abbott,M,major,F,major,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1
00605,Caroline Abbott,Mr. Herriton,728,729,good bye it s been a great pleasure to see you i hope that won t shift at all events,you sound despondent don t forget that you return victorious,Mr. Herriton,F,major,M,major,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
00606,Mr. Herriton,Caroline Abbott,729,730,you sound despondent don t forget that you return victorious,i suppose i do,Caroline Abbott,M,major,F,major,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
00607,Caroline Abbott,Mr. Herriton,730,731,i suppose i do,it s hard luck on her she is a good person i must do for her anything i can,Mr. Herriton,F,major,M,major,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0
00608,The Landlady,Mr. Herriton,732,733,depend upon it she has gone to signor carella s to say good bye to her little nephew,did the lady give you this note speak up who gave it you and where,Mr. Herriton,F,minor,M,major,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0
00609,The Landlady,Mr. Herriton,735,736,the poor idiot he cannot speak he takes messages for us all,ugh signora padrona find out from him this note is from my sister what does it mean where did he see her,Mr. Herriton; The Driver,F,minor,M,major,1,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0
00610,Mr. Herriton,The Landlady,736,737,ugh signora padrona find out from him this note is from my sister what does it mean where did he see her,it is no good he understands everything but he can explain nothing,The Driver; The Landlady,M,major,F,minor,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0
00611,The Landlady,The Driver,737,738,it is no good he understands everything but he can explain nothing,he has visions of the saints,Mr. Herriton; The Driver,F,minor,M,minor,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0
00612,The Driver,Mr. Herriton,738,739,he has visions of the saints,but my sister where has she gone how has she met him,Mr. Herriton; The Landlady,M,minor,M,major,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0
00613,Mr. Herriton,The Landlady,739,740,but my sister where has she gone how has she met him,she has gone for a walk she has gone for a walk perhaps to wish good bye to her little nephew preferring to come back another way she has sent you this note by the poor idiot and is waiting for you outside the siena gate many of my guests do this,The Driver; The Landlady,M,major,F,minor,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1
00614,The Landlady,Mr. Herriton,740,741,she has gone for a walk she has gone for a walk perhaps to wish good bye to her little nephew preferring to come back another way she has sent you this note by the poor idiot and is waiting for you outside the siena gate many of my guests do this,go on i have paid him plenty go on what am i to do it is not like the lady to be late we shall miss the train,Mr. Herriton; The Driver,F,minor,M,major,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1
00615,Mr. Herriton,The Driver,741,742,go on i have paid him plenty go on what am i to do it is not like the lady to be late we shall miss the train,let us drive slowly and you shall call her by name as we go,The Driver,M,major,M,minor,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0
00616,The Driver,Mr. Herriton,742,743,let us drive slowly and you shall call her by name as we go,harriet harriet harriet harriet why don t you answer,Mr. Herriton,M,minor,M,major,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
00617,Mr. Herriton,Harriet,743,744,harriet harriet harriet harriet why don t you answer,i heard you coming,Harriet; The Driver,M,major,F,major,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
00618,Harriet,Mr. Herriton,744,745,i heard you coming,what s that,Mr. Herriton; The Driver,F,major,M,major,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
00619,Mr. Herriton,Harriet,747,748,whatever is that,hush sleeping,Harriet; The Driver,M,major,F,major,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00620,Harriet,Mr. Herriton,748,749,hush sleeping,poor gino he s no greater than i am after all,Mr. Herriton; The Driver,F,major,M,major,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1
00621,Mr. Herriton,Harriet,754,755,i don t mind if i do wake him up i want to see him i ve as much right in him as you wait a minute but he s awake,good ickle quiet boysey then,Harriet,M,major,F,major,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
00622,Harriet,Mr. Herriton,755,756,good ickle quiet boysey then,his face do you know struck me as all wrong,Mr. Herriton,F,major,M,major,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
00623,Mr. Herriton,Harriet,756,757,his face do you know struck me as all wrong,all wrong,Harriet,M,major,F,major,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
00624,Harriet,Mr. Herriton,757,758,all wrong,all puckered queerly,Mr. Herriton,F,major,M,major,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
00625,Mr. Herriton,Harriet,758,759,all puckered queerly,of course with the shadows you couldn t see him,Harriet,M,major,F,major,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
00626,Harriet,Mr. Herriton,759,760,of course with the shadows you couldn t see him,well hold him up again,Mr. Herriton,F,major,M,major,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
00627,Mr. Herriton,Harriet,760,761,well hold him up again,nonsense we should hear him if he cried,Harriet,M,major,F,major,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0
00628,Harriet,Mr. Herriton,761,762,nonsense we should hear him if he cried,no he s crying hard i thought so before and i m certain now,Mr. Herriton,F,major,M,major,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0
00629,Mr. Herriton,Harriet,762,763,no he s crying hard i thought so before and i m certain now,oh the night air i suppose or perhaps the wet of the rain,Harriet,M,major,F,major,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0
00630,Harriet,Mr. Herriton,763,764,oh the night air i suppose or perhaps the wet of the rain,i say you haven t hurt it or held it the wrong way or anything it is too uncanny crying and no noise why didn t you get perfetta to carry it to the hotel instead of muddling with the messenger it s a marvel he understood about the note,Mr. Herriton,F,major,M,major,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0
00631,Mr. Herriton,Harriet,764,765,i say you haven t hurt it or held it the wrong way or anything it is too uncanny crying and no noise why didn t you get perfetta to carry it to the hotel instead of muddling with the messenger it s a marvel he understood about the note,oh he understands he tried to carry the baby,Harriet,M,major,F,major,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0
00632,Harriet,Mr. Herriton,765,766,oh he understands he tried to carry the baby,but why not gino or perfetta,Mr. Herriton,F,major,M,major,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
00633,Mr. Herriton,Harriet,766,767,but why not gino or perfetta,philip don t talk must i say it again don t talk the baby wants to sleep,Harriet,M,major,F,major,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0
00634,Harriet,Mr. Herriton,767,768,philip don t talk must i say it again don t talk the baby wants to sleep,i suppose he breathes and all that sort of thing,Mr. Herriton,F,major,M,major,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1
00635,Mr. Herriton,Harriet,768,769,i suppose he breathes and all that sort of thing,of course you ve started him again i m certain he was asleep i do wish you wouldn t talk it makes me so nervous,Harriet,M,major,F,major,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0
00636,Harriet,Mr. Herriton,769,770,of course you ve started him again i m certain he was asleep i do wish you wouldn t talk it makes me so nervous,i m nervous too i wish he d scream it s too uncanny poor gino i m terribly sorry for gino,Mr. Herriton,F,major,M,major,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0
00637,Mr. Herriton,Harriet,770,771,i m nervous too i wish he d scream it s too uncanny poor gino i m terribly sorry for gino,are you,Harriet,M,major,F,major,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0
00638,Harriet,Mr. Herriton,771,772,are you,because he s weak like most of us he doesn t know what he wants he doesn t grip on to life but i like that man and i m sorry for him you despise him harriet and you despise me but you do us no good by it we fools want some one to set us on our feet suppose a really decent woman had set up gino i believe caroline abbott might have done it mightn t he have been another man,Mr. Herriton,F,major,M,major,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
00639,Mr. Herriton,Harriet,772,773,because he s weak like most of us he doesn t know what he wants he doesn t grip on to life but i like that man and i m sorry for him you despise him harriet and you despise me but you do us no good by it we fools want some one to set us on our feet suppose a really decent woman had set up gino i believe caroline abbott might have done it mightn t he have been another man,philip do you happen to have those matches handy we might as well look at the baby again if you have oh i don t want all that bother try again,Harriet,M,major,F,major,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
00640,Harriet,Mr. Herriton,773,774,philip do you happen to have those matches handy we might as well look at the baby again if you have oh i don t want all that bother try again,are you all right,Mr. Herriton,F,major,M,major,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1
00641,Mr. Herriton,Harriet,774,775,are you all right,the baby the baby it slipped it s gone from my arms i stole it,Harriet,M,major,F,major,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0
00642,Harriet,Mr. Herriton,775,776,the baby the baby it slipped it s gone from my arms i stole it,god help me,Mr. Herriton,F,major,M,major,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
00643,Mr. Herriton,Harriet,776,777,god help me,i stole it i stole it i stole it it slipped out of my arms,Harriet,M,major,F,major,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
00644,Harriet,Mr. Herriton,777,778,i stole it i stole it i stole it it slipped out of my arms,keep still let no one move we may tread on it keep still,Mr. Herriton,F,major,M,major,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0
00645,Mr. Herriton,Harriet,778,779,keep still let no one move we may tread on it keep still,i stole it i and the idiot no one was there,Harriet; The Driver,M,major,F,major,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
00646,Perfetta,Mr. Herriton,782,783,i will be as quick as i can but there are many streets in monteriano he is sometimes difficult to find i could not find him this morning,go first to the caffe garibaldi,Mr. Herriton,F,minor,M,major,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
00647,Signor Carella,Mr. Herriton,784,785,so you are back how glad i am we are all waiting,my sister is ill and miss abbott is guiltless i should be glad if you did not have to trouble them it is through me it happened because i was cowardly and idle i have come to know what you will do gently man gently he is not here break down gino you must break down scream and curse and give in for a little you must break down it is time to be unhappy break down or you will be ill like my sister you will go gino you are to do what you like with me gino your son is dead gino he died in my arms remember it does not excuse me but he did die in my arms you brute kill me if you like but just you leave my broken arm alone do what you like but think first,Mr. Herriton,M,major,M,major,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
00648,Caroline Abbott,Mr. Herriton,786,787,but your son is dead gino your son is dead dear gino your son is dead what is the good of another death what is the good of more pain go to him pick him up treat him kindly,help help,Mr. Herriton; Signor Carella,F,major,M,major,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
00649,Mr. Herriton,Signor Carella,787,788,help help,oh the foul devil kill him kill him for me,Caroline Abbott; Signor Carella,M,major,M,major,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
