pair_id,a_speaker,b_speaker,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category,a_articles,a_auxiliary_verbs,a_conjunctions,a_adverbs,a_impersonal_pronouns,a_negations,a_personal_pronouns,a_prepositions,a_quantifiers,b_articles,b_auxiliary_verbs,b_conjunctions,b_adverbs,b_impersonal_pronouns,b_negations,b_personal_pronouns,b_prepositions,b_quantifiers
00908,Mrs. Honeychurch,Lucy,1257,882,but why at all,well she would leave florence so stupidly she flurried,Lucy,F,major,,,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0
00909,Mrs. Honeychurch,Lucy,1260,931,you re tired of windy corner,it s only the library book that cecil s been reading,Lucy,F,major,,,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0
00910,Mrs. Honeychurch,Lucy,1263,853,then why not say so at once instead of considering half an hour,oh very slightly i mean charlotte knew them even less than i did,Lucy,F,major,,,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1
00911,Mrs. Honeychurch,Lucy,1265,1261,perhaps you would like to stay away from your home altogether,i do not love george i broke off my engagement because i did not love george i must go to greece because i do not love george it is more important that i should look up gods in the dictionary than that i should help my mother everyone else is behaving very badly,Lucy,F,major,,,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1
00912,Mrs. Honeychurch,Lucy,1267,841,and mess with typewriters and latch keys and agitate and scream and be carried off kicking by the police and call it a mission when no one wants you and call it duty when it means that you can t stand your own home and call it work when thousands of men are starving with the competition as it is and then to prepare yourself find two doddering old ladies and go abroad with them,all right,Lucy,F,major,,,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
00913,Mrs. Honeychurch,Lucy,1269,829,very well take your independence and be gone rush up and down and round the world and come back as thin as a lath with the bad food despise the house that your father built and the garden that he planted and our dear view and then share a flat with another girl,oh dear what shall i do what shall i do,Lucy,F,major,,,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0
00914,Mrs. Honeychurch,Lucy,1273,1249,more every moment,no i hate seeings off,Lucy,F,major,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
00915,Mrs. Honeychurch,Lucy,1275,972,well i see the likeness the same eternal worrying the same taking back of words you and charlotte trying to divide two apples among three people last night might be sisters,oh i had no idea,Lucy,F,major,,,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0
00916,Mrs. Honeychurch,Lucy,1277,868,there you go,if minnie sleeps in the bath not otherwise,Lucy,F,major,,,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0
00917,Mrs. Honeychurch,Lucy,1279,670,charlotte again my dear that s all her very words,it s only another muddle of freddy s freddy doesn t even know the name of the people he pretends have taken it instead,Lucy,F,major,,,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1
00918,Mrs. Honeychurch,Lucy,1283,1268,very well old lady stop the horse,i want more independence,Lucy,F,major,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00919,Mrs. Honeychurch,Sir Harry Otway,576,577,stop here s sir harry now we shall know sir harry pull those things down at once,mrs honeychurch i meant to i can t i really can t turn out miss flack,Cecil; Lucy; Sir Harry Otway,F,major,M,minor,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0
00920,Mrs. Honeychurch,Sir Harry Otway,578,579,am i not always right she ought to have gone before the contract was signed does she still live rent free as she did in her nephew s time,but what can i do an old lady so very vulgar and almost bedridden,Cecil; Lucy; Sir Harry Otway,F,major,M,minor,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0
00921,Mrs. Honeychurch,Sir Harry Otway,591,592,my advice is to have nothing to do with lucy and her decayed gentlewomen at all i know the type preserve me from people who have seen better days and bring heirlooms with them that make the house smell stuffy it s a sad thing but i d far rather let to someone who is going up in the world than to someone who has come down,i think i follow you but it is as you say a very sad thing,Cecil; Lucy; Sir Harry Otway,F,major,M,minor,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
00922,Sir Harry Otway,Mrs. Honeychurch,577,591,mrs honeychurch i meant to i can t i really can t turn out miss flack,my advice is to have nothing to do with lucy and her decayed gentlewomen at all i know the type preserve me from people who have seen better days and bring heirlooms with them that make the house smell stuffy it s a sad thing but i d far rather let to someone who is going up in the world than to someone who has come down,Cecil; Lucy; Mrs. Honeychurch,M,minor,F,major,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1
00923,Sir Harry Otway,Mrs. Honeychurch,590,578,indeed you may here we are with the difficulty solved already how delightful it is extra facilities please tell them they shall have extra facilities for i shall have no agents fees oh the agents the appalling people they have sent me one woman when i wrote a tactful letter you know asking her to explain her social position to me replied that she would pay the rent in advance as if one cares about that and several references i took up were most unsatisfactory people swindlers or not respectable and oh the deceit i have seen a good deal of the seamy side this last week the deceit of the most promising people my dear lucy the deceit,am i not always right she ought to have gone before the contract was signed does she still live rent free as she did in her nephew s time,Cecil; Lucy; Mrs. Honeychurch,M,minor,F,major,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
00924,Sir Harry Otway,Cecil,579,580,but what can i do an old lady so very vulgar and almost bedridden,turn her out,Cecil; Lucy; Mrs. Honeychurch,M,minor,,,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0
00925,Sir Harry Otway,Cecil,582,583,the rent is absurdly low and perhaps i am an easy landlord but it is such an awkward size it is too large for the peasant class and too small for any one the least like ourselves,you ought to find a tenant at once it would be a perfect paradise for a bank clerk,Cecil; Lucy; Mrs. Honeychurch,M,minor,,,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
00926,Sir Harry Otway,Cecil,604,605,aha young people young people,hopeless vulgarian,Cecil; Lucy; Mrs. Honeychurch,M,minor,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00927,Mr. Flack,Sir Harry Otway,581,582,and all the capitals different one with dragons in the foliage another approaching to the ionian style another introducing mrs flack s initials everyone different,the rent is absurdly low and perhaps i am an easy landlord but it is such an awkward size it is too large for the peasant class and too small for any one the least like ourselves,Sir Harry Otway,M,minor,M,minor,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1
00928,Cecil,Sir Harry Otway,583,584,you ought to find a tenant at once it would be a perfect paradise for a bank clerk,exactly that is exactly what i fear mr vyse it will attract the wrong type of people the train service has improved a fatal improvement to my mind and what are five miles from a station in these days of bicycles,Lucy; Mrs. Honeychurch; Sir Harry Otway,,,M,minor,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
00929,Sir Harry Otway,Lucy,584,597,exactly that is exactly what i fear mr vyse it will attract the wrong type of people the train service has improved a fatal improvement to my mind and what are five miles from a station in these days of bicycles,then may i write to my misses alan,Cecil; Lucy; Mrs. Honeychurch,M,minor,,,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0
00930,Sir Harry Otway,Lucy,586,585,my dear lucy it would be splendid do you know any such,rather a strenuous clerk it would be sir harry i have an idea how would you like spinsters,Cecil; Lucy; Mrs. Honeychurch,M,minor,,,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0
00931,Sir Harry Otway,Lucy,592,587,i think i follow you but it is as you say a very sad thing,yes i met them abroad,Cecil; Lucy; Mrs. Honeychurch,M,minor,,,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
00932,Sir Harry Otway,Lucy,596,593,it s i who am tiresome i oughtn t to come with my troubles to young people but really i am so worried and lady otway will only say that i cannot be too careful which is quite true but no real help,the misses alan aren t that,Cecil; Lucy; Mrs. Honeychurch,M,minor,,,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0
00933,Lucy,Sir Harry Otway,585,586,rather a strenuous clerk it would be sir harry i have an idea how would you like spinsters,my dear lucy it would be splendid do you know any such,Cecil; Mrs. Honeychurch; Sir Harry Otway,,,M,minor,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0
00934,Lucy,Sir Harry Otway,589,590,yes indeed and at the present moment homeless i heard from them last week miss teresa and miss catharine alan i m really not joking they are quite the right people mr beebe knows them too may i tell them to write to you,indeed you may here we are with the difficulty solved already how delightful it is extra facilities please tell them they shall have extra facilities for i shall have no agents fees oh the agents the appalling people they have sent me one woman when i wrote a tactful letter you know asking her to explain her social position to me replied that she would pay the rent in advance as if one cares about that and several references i took up were most unsatisfactory people swindlers or not respectable and oh the deceit i have seen a good deal of the seamy side this last week the deceit of the most promising people my dear lucy the deceit,Cecil; Mrs. Honeychurch; Sir Harry Otway,,,M,minor,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
00935,Lucy,Sir Harry Otway,595,596,don t listen to him sir harry he s tiresome,it s i who am tiresome i oughtn t to come with my troubles to young people but really i am so worried and lady otway will only say that i cannot be too careful which is quite true but no real help,Cecil; Mrs. Honeychurch; Sir Harry Otway,,,M,minor,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0
00936,Freddy,Lucy,652,667,saturn s all right for bumble puppy minnie don t you listen to her,exactly the miss alans,Lucy; Minnie Beebe; Mr. Beebe; Mrs. Honeychurch,M,intermediate,,,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
00937,Freddy,Lucy,654,837,saturn bounces enough,i meant it s better not i really mean it,Lucy; Minnie Beebe; Mr. Beebe; Mrs. Honeychurch,M,intermediate,,,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
00938,Freddy,Lucy,662,975,that wasn t the name,yes so do i i vote you have a men s four,Lucy; Minnie Beebe; Mr. Beebe; Mrs. Honeychurch,M,intermediate,,,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
00939,Freddy,Lucy,664,831,alan wasn t the name of the people sir harry s let to,my dear baby how tiresome you ve been you have no business to take them bathing in the sacred lake it s much too public it was all right for you but most awkward for everyone else do be more careful you forget the place is growing half suburban,Lucy; Minnie Beebe; Mr. Beebe; Mrs. Honeychurch,M,intermediate,,,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
00940,Freddy,Lucy,666,672,nonsense yourself i ve this minute seen him he said to me i said ooray old boy and slapped him on the back,what name,Lucy; Minnie Beebe; Mr. Beebe; Mrs. Honeychurch,M,intermediate,,,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0
00941,Freddy,Lucy,671,685,yes i do i ve got it emerson,but cecil s emersons they can t possibly be the same ones there is that,Lucy; Minnie Beebe; Mr. Beebe; Mrs. Honeychurch,M,intermediate,,,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0
00942,Freddy,Lucy,673,653,emerson i ll bet you anything you like,saturn doesn t bounce,Lucy; Minnie Beebe; Mr. Beebe; Mrs. Honeychurch,M,intermediate,,,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
00943,Freddy,Lucy,684,1070,friends of cecil s,that s all right you go away,Lucy; Minnie Beebe; Mr. Beebe; Mrs. Honeychurch,M,intermediate,,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1
00944,Freddy,Lucy,830,1241,i say those are topping people,how stupidly you talk,Lucy,M,intermediate,,,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
00945,Freddy,Lucy,832,833,i say is anything on to morrow week,not that i know of,Lucy,M,intermediate,,,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0
00946,Freddy,Lucy,834,835,then i want to ask the emersons up to sunday tennis,oh i wouldn t do that freddy i wouldn t do that with all this muddle,Lucy,M,intermediate,,,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1
00947,Freddy,Lucy,836,665,what s wrong with the court they won t mind a bump or two and i ve ordered new balls,nonsense freddy you know nothing about it,Lucy,M,intermediate,,,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0
00948,Freddy,Lucy,847,655,lucy what s emerson like,no he doesn t,Cecil; Lucy; Mrs. Honeychurch,M,intermediate,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
00949,Freddy,Lucy,849,674,is he the clever sort or is he a decent chap,what a weathercock sir harry is i wish i had never bothered over it at all,Cecil; Lucy; Mrs. Honeychurch,M,intermediate,,,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1
00950,Freddy,Lucy,974,1092,i vote tennis,mr emerson has had to go,George Emerson; Lucy; Minnie Beebe; Miss Bartlett; Mr. Floyd; Mr. Vyse; Mrs. Honeychurch,M,intermediate,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
00951,Freddy,Lucy,1069,848,she s started on her sunday writing she s in the drawing room,i saw him in florence,George Emerson; Lucy; Miss Bartlett,M,intermediate,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
00952,Freddy,Lucy,1091,663,hullo lucy there s still light enough for another set if you two ll hurry,wasn t what name,Lucy; Miss Bartlett; Mr. Floyd; Mr. Vyse,M,intermediate,,,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0
00953,Freddy,Lucy,1240,850,the tune s right enough but the words are rotten why throw up the sponge,ask cecil it is cecil who brought him here,Lucy; Mr. Beebe; Mrs. Honeychurch,M,intermediate,,,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0
00954,Lucy,Freddy,653,668,saturn doesn t bounce,rather not more like anderson,Freddy; Minnie Beebe; Mrs. Honeychurch,,,M,intermediate,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
00955,Lucy,Freddy,655,834,no he doesn t,then i want to ask the emersons up to sunday tennis,Freddy; Minnie Beebe; Mrs. Honeychurch,,,M,intermediate,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0
00956,Lucy,Freddy,663,1242,wasn t what name,this has been a day and a half,Freddy; Minnie Beebe; Mr. Beebe; Mrs. Honeychurch,,,M,intermediate,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1
00957,Lucy,Freddy,665,832,nonsense freddy you know nothing about it,i say is anything on to morrow week,Freddy; Minnie Beebe; Mr. Beebe; Mrs. Honeychurch,,,M,intermediate,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1
00958,Lucy,Freddy,667,671,exactly the miss alans,yes i do i ve got it emerson,Freddy; Minnie Beebe; Mr. Beebe; Mrs. Honeychurch,,,M,intermediate,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
00959,Lucy,Freddy,670,684,it s only another muddle of freddy s freddy doesn t even know the name of the people he pretends have taken it instead,friends of cecil s,Freddy; Minnie Beebe; Mr. Beebe; Mrs. Honeychurch,,,M,intermediate,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0
00960,Lucy,Freddy,672,654,what name,saturn bounces enough,Freddy; Minnie Beebe; Mr. Beebe; Mrs. Honeychurch,,,M,intermediate,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
00961,Lucy,Freddy,683,836,but has cecil,what s wrong with the court they won t mind a bump or two and i ve ordered new balls,Freddy; Minnie Beebe; Mr. Beebe; Mrs. Honeychurch,,,M,intermediate,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1
00962,Lucy,Freddy,831,849,my dear baby how tiresome you ve been you have no business to take them bathing in the sacred lake it s much too public it was all right for you but most awkward for everyone else do be more careful you forget the place is growing half suburban,is he the clever sort or is he a decent chap,Freddy,,,M,intermediate,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
00963,Lucy,Freddy,833,666,not that i know of,nonsense yourself i ve this minute seen him he said to me i said ooray old boy and slapped him on the back,Freddy,,,M,intermediate,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1
00964,Lucy,Freddy,835,656,oh i wouldn t do that freddy i wouldn t do that with all this muddle,well he bounces better than the beautiful white devil,Freddy,,,M,intermediate,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0
00965,Lucy,Freddy,848,673,i saw him in florence,emerson i ll bet you anything you like,Cecil; Freddy; Mrs. Honeychurch,,,M,intermediate,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0
00966,Lucy,Freddy,857,1093,she was a novelist,what a nuisance that spoils the four i say cecil do play do there s a good chap it s floyd s last day do play tennis with us just this once,Cecil; Freddy; Mrs. Honeychurch,,,M,intermediate,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1
00967,Lucy,Freddy,975,858,yes so do i i vote you have a men s four,this year next year now never,Freddy; George Emerson; Minnie Beebe; Miss Bartlett; Mr. Floyd; Mr. Vyse; Mrs. Honeychurch,,,M,intermediate,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1
00968,Lucy,Freddy,1068,664,you go down to the others charlotte and i will give mr emerson all he wants where s mother,alan wasn t the name of the people sir harry s let to,Freddy; George Emerson; Miss Bartlett,,,M,intermediate,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0
00969,Lucy,Freddy,1092,1069,mr emerson has had to go,she s started on her sunday writing she s in the drawing room,Freddy; Miss Bartlett; Mr. Floyd; Mr. Vyse,,,M,intermediate,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
00970,Lucy,Freddy,1241,976,how stupidly you talk,all right,Freddy; Mr. Beebe; Mrs. Honeychurch,,,M,intermediate,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
00971,Freddy,Mr. Beebe,658,775,but look at lucy complaining of saturn and all the time s got the beautiful white devil in her hand ready to plug it in that s right minnie go for her get her over the shins with the racquet get her over the shins,it s distinctly successful as ponds go no apologies are necessary for the pond aren t those masses of willow herb splendid i love willow herb in seed what s the name of this aromatic plant these abrupt changes of vegetation this little spongeous tract of water plants and on either side of it all the growths are tough or brittle heather bracken hurts pines very charming very charming,Lucy; Minnie Beebe; Mr. Beebe; Mrs. Honeychurch,M,intermediate,M,major,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
00972,Freddy,Mr. Beebe,660,732,who are the miss alans,i know isn t it jolly i like that i m certain that s the old man s doing,Lucy; Minnie Beebe; Mr. Beebe; Mrs. Honeychurch,M,intermediate,M,major,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0
00973,Freddy,Mr. Beebe,688,730,fiasco s done you this time,i fancy they know how to read a rare accomplishment what have they got byron exactly a shropshire lad never heard of it the way of all flesh never heard of it gibbon hullo dear george reads german um um schopenhauer nietzsche and so we go on well i suppose your generation knows its own business honeychurch,Lucy; Minnie Beebe; Mr. Beebe; Mrs. Honeychurch,M,intermediate,M,major,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
00974,Freddy,Mr. Beebe,724,1146,m m,thank goodness it was the one foolish thing she ever did oh what a glorious riddance,Mr. Beebe,M,intermediate,M,major,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0
00975,Freddy,Mr. Beebe,729,738,are these people great readers are they that sort,i suppose she had a good time,Mr. Beebe,M,intermediate,M,major,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0
00976,Freddy,Mr. Beebe,731,736,mr beebe look at that,oh by the by did miss honeychurch enjoy london,Mr. Beebe,M,intermediate,M,major,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0
00977,Freddy,Mr. Beebe,733,1243,how very odd of him,wait a minute she is finishing,Mr. Beebe,M,intermediate,M,major,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1
00978,Freddy,Mr. Beebe,735,761,the same as lucy s got,and what a coincidence that you should meet mr vyse did you realize that you would find all the pension bertolini down here,Mr. Beebe,M,intermediate,M,major,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1
00979,Freddy,Mr. Beebe,737,659,she came back yesterday,the name of this ball is vittoria corombona please i wish the miss alans could see this,Mr. Beebe,M,intermediate,M,major,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0
00980,Freddy,Mr. Beebe,739,1142,yes very she and cecil are thicker than ever,but when,Mr. Beebe,M,intermediate,M,major,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0
00981,Freddy,Mr. Beebe,741,1144,i wish i wasn t such a fool mr beebe lucy used to be nearly as stupid as i am but it ll be very different now mother thinks she will read all kinds of books,perhaps they won t want me down there,Mr. Beebe,M,intermediate,M,major,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0
00982,Freddy,Mr. Beebe,743,740,only medical books not books that you can talk about afterwards cecil is teaching lucy italian and he says her playing is wonderful there are all kinds of things in it that we have never noticed cecil says,that s good hearing,Mr. Beebe,M,intermediate,M,major,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0
00983,Freddy,Mr. Beebe,760,744,do you really want this bathe it is only a pond don t you know i dare say you are used to something better,what on earth are those people doing upstairs emerson we think we ll come another time,George Emerson; Mr. Beebe; Mr. Emerson,M,intermediate,M,major,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1
00984,Freddy,Mr. Beebe,772,742,here we are,so will you,George Emerson; Mr. Beebe,M,intermediate,M,major,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0
00985,Freddy,Mr. Beebe,774,725,in there s the pond i wish it was bigger,they might amuse you i suggested we should hinder them they are worth it hullo,George Emerson; Mr. Beebe,M,intermediate,M,major,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0
00986,Freddy,Mr. Beebe,1141,661,i m so glad you only talked about books cecil s hard hit lucy won t marry him if you d gone on about her as you did about them he might have broken down,they have taken cissie villa,Mr. Beebe,M,intermediate,M,major,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0
00987,Freddy,Mr. Beebe,1143,734,late last night i must go,surely you agree pictures giotto they got that at florence i ll be bound,Mr. Beebe,M,intermediate,M,major,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0
00988,Freddy,Mr. Beebe,1145,1226,no go on good bye,good now come up to the house,Mr. Beebe,M,intermediate,M,major,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0
00989,Freddy,Mr. Beebe,1225,689,so am i,these particular emersons consisted of a father and a son the son a goodly if not a good young man not a fool i fancy but very immature pessimism et cetera our special joy was the father such a sentimental darling and people declared he had murdered his wife,Mr. Beebe; Mrs. Honeychurch,M,intermediate,M,major,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0
00990,Freddy,Mr. Beebe,1242,773,this has been a day and a half,oh good,Lucy; Mr. Beebe; Mrs. Honeychurch,M,intermediate,M,major,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
00991,Mr. Beebe,Freddy,659,731,the name of this ball is vittoria corombona please i wish the miss alans could see this,mr beebe look at that,Freddy; Lucy; Minnie Beebe; Mrs. Honeychurch,M,major,M,intermediate,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0
00992,Mr. Beebe,Freddy,661,737,they have taken cissie villa,she came back yesterday,Freddy; Lucy; Minnie Beebe; Mrs. Honeychurch,M,major,M,intermediate,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
00993,Mr. Beebe,Freddy,687,733,there was a great scene over some violets they picked violets and filled all the vases in the room of these very miss alans who have failed to come to cissie villa poor little ladies so shocked and so pleased it used to be one of miss catharine s great stories it began they found the whole room a mass of blue vases and jugs and the story ends with it is all very difficult yes i always connect those florentine emersons with violets,how very odd of him,Freddy; Lucy; Minnie Beebe; Mrs. Honeychurch,M,major,M,intermediate,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0
00994,Mr. Beebe,Freddy,723,1145,suppose we go and hinder those new people opposite for a little,no go on good bye,Freddy,M,major,M,intermediate,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0
00995,Mr. Beebe,Freddy,730,724,i fancy they know how to read a rare accomplishment what have they got byron exactly a shropshire lad never heard of it the way of all flesh never heard of it gibbon hullo dear george reads german um um schopenhauer nietzsche and so we go on well i suppose your generation knows its own business honeychurch,m m,Freddy,M,major,M,intermediate,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
00996,Mr. Beebe,Freddy,732,1135,i know isn t it jolly i like that i m certain that s the old man s doing,i m awfully sorry to interrupt mr beebe but have you any matches,Freddy,M,major,M,intermediate,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0
00997,Mr. Beebe,Freddy,734,739,surely you agree pictures giotto they got that at florence i ll be bound,yes very she and cecil are thicker than ever,Freddy,M,major,M,intermediate,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1
00998,Mr. Beebe,Freddy,736,1244,oh by the by did miss honeychurch enjoy london,i love weather like this,Freddy,M,major,M,intermediate,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
00999,Mr. Beebe,Freddy,738,785,i suppose she had a good time,race you round it then a try a try,Freddy,M,major,M,intermediate,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0
01000,Mr. Beebe,Freddy,740,776,that s good hearing,mr beebe aren t you bathing water s wonderful,Freddy,M,major,M,intermediate,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
01001,Mr. Beebe,Freddy,742,772,so will you,here we are,Freddy,M,major,M,intermediate,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
01002,Mr. Beebe,Freddy,745,660,let me introduce mr honeychurch a neighbour,who are the miss alans,Freddy; George Emerson,M,major,M,intermediate,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
01003,Mr. Beebe,Freddy,771,662,and so for this and for other reasons my history of coincidence is still to write we are all so glad that you have come,that wasn t the name,Freddy; George Emerson,M,major,M,intermediate,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0
01004,Mr. Beebe,Freddy,773,1143,oh good,late last night i must go,Freddy; George Emerson,M,major,M,intermediate,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
01005,Mr. Beebe,Freddy,775,741,it s distinctly successful as ponds go no apologies are necessary for the pond aren t those masses of willow herb splendid i love willow herb in seed what s the name of this aromatic plant these abrupt changes of vegetation this little spongeous tract of water plants and on either side of it all the growths are tough or brittle heather bracken hurts pines very charming very charming,i wish i wasn t such a fool mr beebe lucy used to be nearly as stupid as i am but it ll be very different now mother thinks she will read all kinds of books,Freddy; George Emerson,M,major,M,intermediate,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
01006,Mr. Beebe,Freddy,784,746,i may as well wash too,how d ye do come and have a bathe,Freddy; George Emerson,M,major,M,intermediate,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0
01007,Mr. Beebe,Freddy,1134,743,i was coming to show you this delightful letter from those friends of miss honeychurch isn t it wonderful isn t it romance most certainly they will go to constantinople they are taken in a snare that cannot fail they will end by going round the world isn t romance capricious i never notice it in you young people you do nothing but play lawn tennis and say that romance is dead while the miss alans are struggling with all the weapons of propriety against the terrible thing so they call it out of decency but in their hearts they want a pension with magic windows opening on the foam of perilous seas in fairyland forlorn no ordinary view will content the miss alans they want the pension keats,only medical books not books that you can talk about afterwards cecil is teaching lucy italian and he says her playing is wonderful there are all kinds of things in it that we have never noticed cecil says,Freddy; Mr. Vyse,M,major,M,intermediate,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
01008,Mr. Beebe,Freddy,1142,735,but when,the same as lucy s got,Freddy,M,major,M,intermediate,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
