pair_id,a_speaker,b_speaker,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category,a_articles,a_auxiliary_verbs,a_conjunctions,a_adverbs,a_impersonal_pronouns,a_negations,a_personal_pronouns,a_prepositions,a_quantifiers,b_articles,b_auxiliary_verbs,b_conjunctions,b_adverbs,b_impersonal_pronouns,b_negations,b_personal_pronouns,b_prepositions,b_quantifiers
01357,Henry,Margaret,1934,2237,margaret margaret,i don t want to hear it my sister is going to be ill my life is going to be with her now we must manage to build up something she and i and her child,Mansbridge; Margaret,,,F,major,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0
01358,Henry,Margaret,2071,2239,is it what we feared,munich we start after the inquest if she is not too ill,Margaret,,,F,major,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0
01359,Henry,Margaret,2073,998,dear girl there is a troublesome business ahead of us and nothing but the most absolute honesty and plain speech will see us through i am obliged to question you on subjects we d both prefer to leave untouched as you know i am not one of your bernard shaws who consider nothing sacred to speak as i must will pain me but there are occasions we are husband and wife not children i am a man of the world and you are a most exceptional woman i see that you feel as i felt when my poor little wife oh be brave just one or two questions and i have done with you was your sister wearing a wedding ring,go for something for me then,Margaret,,,F,major,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0
01360,Henry,Margaret,2075,1195,one point at a time i am now obliged to ask for the name of her seducer take your time remember that this is far worse for me than for you,a suggestion a seed,Margaret,,,F,major,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
01361,Henry,Margaret,2077,817,would she not tell you,but this is going to be far better than the debate itself,Margaret,,,F,major,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0
01362,Henry,Margaret,2079,1854,that is singular natural perhaps dear girl that you shouldn t ask but until his name is known nothing can be done sit down how terrible it is to see you so upset i knew you weren t fit for it i wish i hadn t taken you,no henry can t you see i don t mean that i was meaning that when she was eccentric in the past one could trace it back to the heart in the long run she behaved oddly because she cared for some one or wanted to help them there s no possible excuse for her now she is grieving us deeply and that is why i am sure that she is not well mad is too terrible a word but she is not well i shall never believe it i shouldn t discuss my sister with you if i thought she was well trouble you about her i mean,Margaret,,,F,major,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
01363,Henry,Margaret,2081,1041,as you like,but i do budge gentlemen seem to mesmerise houses cow them with an eye and up they come trembling ladies can t it s the houses that are mesmerising me i ve no control over the saucy things houses are alive no,Margaret,,,F,major,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0
01364,Henry,Margaret,2083,1029,next you must tell me whether you have gathered anything i have often noticed your insight dear i only wish my own was as good you may have guessed something even though your sister said nothing the slightest hint would help us,stilton because though i don t believe in auras and think theosophy s only a halfway house,Margaret,,,F,major,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0
01365,Henry,Margaret,2085,1090,i thought it best to ring up charles,heavens no only idiots and prigs do that,Margaret,,,F,major,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0
01366,Henry,Margaret,2087,1902,he has at once gone to call on your brother,just lend me your scarf will you this wind takes one s hair so,Margaret,,,F,major,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1
01367,Henry,Margaret,2089,2116,let me explain dear how the matter stands you don t think that i and my son are other than gentlemen it is in helen s interests that we are acting it is still not too late to save her name,i think you yourself recommended plain speaking,Margaret,,,F,major,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0
01368,Henry,Margaret,2091,1559,if possible yes,why does she call you hen has she ever seen you before,Margaret,,,F,major,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0
01369,Henry,Margaret,2093,1110,in that case he must pay heavily for his misconduct and be thrashed within an inch of his life,how could i be offended good bye you will have a letter from me i am going back to swanage to morrow,Margaret,,,F,major,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0
01370,Henry,Margaret,2095,2128,certainly my dear,in what way different you have betrayed mrs wilcox helen only herself you remain in society helen can t you have had only pleasure she may die you have the insolence to talk to me of differences henry,Margaret,,,F,major,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0
01371,Henry,Margaret,2097,1523,well possibly she is right,shall i,Margaret,,,F,major,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
01372,Henry,Margaret,2099,1270,why howards end would she not be more comfortable as i suggested at the hotel,here we all are,Margaret,,,F,major,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1
01373,Henry,Margaret,2101,2084,she values the old furniture for sentimental reasons in fact,who is we,Margaret,,,F,major,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
01374,Henry,Margaret,2103,1645,i don t agree there my dear helen will have her share of the goods wherever she goes possibly more than her share for you are so fond of her that you d give her anything of yours that she fancies wouldn t you and i d raise no objection i could understand it if it was her old home because a home or a house because a house in which one has once lived becomes in a sort of way sacred i don t know why associations and so on now helen has no associations with howards end though i and charles and evie have i do not see why she wants to stay the night there she will only catch cold,it is difficult for us but if we are worth marrying we do guess,Margaret,,,F,major,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
01375,Henry,Margaret,2105,961,if she wants to sleep one night she may want to sleep two we shall never get her out of the house perhaps,yes he hasn t got the cosy home that you assumed he needs outside interests,Margaret,,,F,major,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0
01376,Henry,Margaret,2107,1100,do you intend to sleep in a damp house too,does all this furniture come from howards end,Margaret,,,F,major,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1
01377,Henry,Margaret,2109,1025,that s quite impossible madness you must be here to meet charles,too difficult a question,Margaret,,,F,major,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0
01378,Henry,Margaret,2111,2243,margaret my margaret,yes heart disease,Margaret,,,F,major,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
01379,Henry,Margaret,2113,1277,as the future owner of howards end i should say that it did concern charles,not a bad surely on chelsea embankment,Margaret,,,F,major,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0
01380,Henry,Margaret,2115,1221,my dear you are forgetting yourself,of course not you mean money how stupid i am of course not,Margaret,,,F,major,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0
01381,Henry,Margaret,2117,2086,helen commands my sympathy as your husband i shall do all for her that i can and i have no doubt that she will prove more sinned against than sinning but i cannot treat her as if nothing has happened i should be false to my position in society if i did,that was unnecessary this news will give charles disproportionate pain,Margaret,,,F,major,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0
01382,Henry,Margaret,2119,1923,as i have actually been forgiven,i cannot help it do wait it s not my fault please all four of you go away now,Margaret,,,F,major,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1
01383,Henry,Margaret,2121,1045,i seem rather unaccommodating but i have some experience of life and know how one thing leads to another i am afraid that your sister had better sleep at the hotel i have my children and the memory of my dear wife to consider i am sorry but see that she leaves my house at once,that s his lookout i don t believe in suiting my conversation to my company one can doubtless hit upon some medium of exchange that seems to do well enough but it s no more like the real thing than money is like food there s no nourishment in it you pass it to the lower classes and they pass it back to you and this you call social intercourse or mutual endeavour when it s mutual priggishness if it s anything our friends at chelsea don t see this they say one ought to be at all costs intelligible and sacrifice,Margaret,,,F,major,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01384,Henry,Margaret,2123,1298,i beg your pardon,henry i won t go don t bully me,Margaret,,,F,major,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
01385,Henry,Margaret,2125,1245,you have not been yourself all day,how sad it s only a few years since they built those pretty houses,Margaret,,,F,major,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1
01386,Henry,Margaret,2127,1193,the two cases are different,why was it earlier did you think of me this way earlier how extraordinarily interesting henry tell me i didn t think of it no when you spoke to me in the drawing room that was practically the first it was all so different from what it s supposed to be on the stage or in books a proposal is how shall i put it a full blown affair a kind of bouquet it loses its literal meaning but in life a proposal really is a proposal,Margaret,,,F,major,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
01387,Henry,Margaret,2230,864,i prefer to discuss things with you outside,and some people are lucky enough to have both you re doing yourself proud mr wilcox my congratulations,Margaret,,,F,major,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1
01388,Henry,Margaret,2232,2096,what about,to morrow helen goes to munich,Margaret,,,F,major,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
01389,Henry,Margaret,2234,1225,i am extremely tired i have been walking about all the morning and wish to sit down,but how much have you got,Margaret,,,F,major,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1
01390,Henry,Margaret,2236,2076,i have something to tell you,seducer no i do not know her seducer s name,Margaret,,,F,major,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0
01391,Henry,Margaret,2238,1086,where are you going,she says yes my brother says no to ducie street it s no fun helping us mr wilcox i assure you,Margaret,,,F,major,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0
01392,Henry,Margaret,2242,1304,have you realised what the verdict at the inquest will be,perhaps i have confused it with some other tree there are still a great number of sacred trees in england it seems,Margaret,,,F,major,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1
01393,Henry,Margaret,2313,1251,yes she did but that is a very old story when she was ill and you were so kind to her she wanted to make you some return and not being herself at the time scribbled howards end on a piece of paper i went into it thoroughly and as it was clearly fanciful i set it aside little knowing what my margaret would be to me in the future i didn t do wrong did i,can t i look after myself i do wish,Margaret,,,F,major,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0
01394,Margaret,Henry,804,1842,what an age it is since i ve seen you mr wilcox i met evie in the tube though lately i hope you have good news of your son,don t ask me i m a plain man of business i live and let live my advice to you both is don t worry margaret you ve got black marks again under your eyes you know that s strictly forbidden first your aunt then your sister no we aren t going to have it are we theobald i ll give you some tea and then you go straight to ducie street i can t have my girl looking as old as her husband,Helen; Henry,F,major,,,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
01395,Margaret,Henry,830,946,dear me helen listen to that and he ll have to get another place,what did he suspect you of,Helen; Henry,F,major,,,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0
01396,Margaret,Henry,834,2079,why s that,that is singular natural perhaps dear girl that you shouldn t ask but until his name is known nothing can be done sit down how terrible it is to see you so upset i knew you weren t fit for it i wish i hadn t taken you,Helen; Henry,F,major,,,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1
01397,Margaret,Henry,839,2113,not well,as the future owner of howards end i should say that it did concern charles,Helen; Henry,F,major,,,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0
01398,Margaret,Henry,841,2087,then do you really advise us to tell this youth,he has at once gone to call on your brother,Helen; Henry,F,major,,,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1
01399,Margaret,Henry,848,2077,and how s howards end looking,would she not tell you,Helen; Henry,F,major,,,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
01400,Margaret,Henry,850,944,really and you wandering homeless in longhaired chelsea how strange are the ways of fate,do admit that we should never have had the outburst if he was a gentleman,Helen; Henry,F,major,,,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0
01401,Margaret,Henry,852,1644,why i thought of you both as anchored there for ever evie never told me,no difference no difference when you find that i am not the fellow you thought i am unworthy of you had i been worthy i should not have released you from your engagement i know what i am talking about i can t bear to talk of such things we had better leave it you with your sheltered life and refined pursuits and friends and books you and your sister and women like you i say how can you guess the temptations that lie round a man,Helen; Henry,F,major,,,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
01402,Margaret,Henry,854,1022,as far as the house never,funny experiences seem to come to you two girls no one s ever asked me about my what d ye call it perhaps i ve not got one,Helen; Henry,F,major,,,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1
01403,Margaret,Henry,856,1042,what a change i can t imagine howards end or hilton without you,i m out of my depth didn t you talk rather like that to your office boy,Helen; Henry,F,major,,,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1
01404,Margaret,Henry,858,1901,still but i thought he was still at epsom they were furnishing that christmas one christmas how everything alters i used to admire mrs charles from our windows very often wasn t it epsom,i was meaning to act for the best,Helen; Henry,F,major,,,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0
01405,Margaret,Henry,860,1518,i manage other people s affairs so much better than they manage them themselves when you moved out of howards end i should have moved mr charles wilcox into it i should have kept so remarkable a place in the family,i did catch sight of a brown bunch of a woman certainly,Helen; Henry,F,major,,,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1
01406,Margaret,Henry,862,1522,no but none of you are there,why later on tell me now no time like the present,Helen; Henry,F,major,,,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
01407,Margaret,Henry,866,954,do remind evie to come and see us 2 wickham place we shan t be there very long either,oh he s one of that writer sort,Helen; Henry,F,major,,,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1
01408,Margaret,Henry,868,1543,next september,proteges always are your protege has made us late the fussells will just be starting,Helen; Henry,F,major,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
01409,Margaret,Henry,925,1208,helen go after him do anything anything to make the noodle understand,moderately but it s not the kind of place one could possibly go to with a lady,Evie; Helen; Henry,F,major,,,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1
01410,Margaret,Henry,931,1386,i m very sorry he s a nice creature really i cannot think what set him off it has been most unpleasant for you,she s just one of the crew at the farm people like that always assume things she assumed you d know who she was she left all the howards end keys in the front lobby and assumed that you d seen them as you came in that you d lock up the house when you d done and would bring them on down to her and there was her niece hunting for them down at the farm lack of education makes people very casual hilton was full of women like miss avery once,Evie; Henry,F,major,,,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
01411,Margaret,Henry,935,1101,this is the young man whom we were to warn against the porphyrion we warn him and look,the howards end furniture has all gone to oniton,Evie; Henry,F,major,,,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1
01412,Margaret,Henry,937,1200,obviously unfair i was only thinking how tangled things are it s our fault mostly neither yours nor his,oh very well,Evie; Henry,F,major,,,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
01413,Margaret,Henry,943,1366,ye es,the motor s come to stay one must get about there s a pretty church oh you aren t sharp enough well look out if the road worries you right outward at the scenery,Evie; Henry,F,major,,,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1
01414,Margaret,Henry,945,1236,i admit it willingly a gentleman would have kept his suspicions to himself,we ve none too much i assure you you re marrying a poor man,Evie; Henry,F,major,,,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1
01415,Margaret,Henry,947,1044,of wanting to make money out of him,yes i know and how much of it do you suppose he understood,Evie; Henry,F,major,,,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1
01416,Margaret,Henry,949,1851,exactly how indeed just horrible corroding suspicion one touch of thought or of goodwill would have brushed it away just the senseless fear that does make men intolerable brutes,well my dear how am i to know,Evie; Henry,F,major,,,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0
01417,Margaret,Henry,951,971,let me explain exactly why we like this man and want to see him again,miss schlegel excuse me but i know the type,Evie; Henry,F,major,,,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0
01418,Margaret,Henry,953,975,i do firstly because he cares for physical adventure just as you do yes you go motoring and shooting he would like to go camping out secondly he cares for something special in adventure it is quickest to call that special something poetry,surely he has some opinion,Evie; Henry,F,major,,,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1
01419,Margaret,Henry,955,1872,no oh no i mean he may be but it would be loathsome stuff his brain is filled with the husks of books culture horrible we want him to wash out his brain and go to the real thing we want to show him how he may get upsides with life as i said either friends or the country some either some very dear person or some very dear place seems necessary to relieve life s daily grey and to show that it is grey if possible one should have both,you said just now,Evie; Henry,F,major,,,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0
01420,Margaret,Henry,959,1341,his wife is an old bore he never came home last saturday night because he wanted to be alone and she thought he was with us,good i did the breaking of the ice,Evie; Henry,F,major,,,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0
01421,Margaret,Henry,963,1190,naughty when you re married miss wilcox won t you want outside interests,yes and you and your sister were head and ears deep in some quixotic scheme ah well,Evie; Henry,F,major,,,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1
01422,Margaret,Henry,968,1868,miss wilcox he was,i see you have scruples,Evie; Henry,F,major,,,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
01423,Margaret,Henry,970,1460,he said so and about such a thing he wouldn t lie that s where i differ from you men lie about their positions and prospects but not about a thing of that sort,i know under the circumstances it would be better to put everything into the hands of harrods or whiteley s or even to go to some hotel you desire a hotel yes because well i mustn t interfere with you no doubt you want to be married from your old home,Evie; Henry,F,major,,,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
01424,Margaret,Henry,972,2111,i said before he isn t a type he cares about adventures rightly he s certain that our smug existence isn t all he s vulgar and hysterical and bookish but don t think that sums him up there s manhood in him as well yes that s what i m trying to say he s a real man,margaret my margaret,Evie; Henry,F,major,,,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0
01425,Margaret,Henry,974,2238,i forget,where are you going,Evie; Henry,F,major,,,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
01426,Margaret,Henry,978,1715,yes pretty well but i wonder what helen s doing,what a practical little woman it is what s it been reading theo theo how much,Evie; Henry,F,major,,,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1
01427,Margaret,Henry,994,1876,no after houses i m hungry not tired i want to eat heaps,answer my question plain question plain answer do,Evie; Henry; Mr. Cahill,F,major,,,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0
01428,Margaret,Henry,996,1117,fish pie,there s just one question,Evie; Henry; Mr. Cahill,F,major,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
01429,Margaret,Henry,998,1859,go for something for me then,after her books tell her that she must unpack them herself then you can meet her there,Evie; Henry; Mr. Cahill,F,major,,,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0
01430,Margaret,Henry,1002,1654,perhaps it does make life more human,it is no good those things leak out you cannot stop a story once it has started i have known cases of other men i despised them once i thought that i m different i shall never be tempted oh margaret we fellows all come to grief once in our time will you believe that there are moments when the strongest man that s true isn t it if you knew all you would excuse me i was far from good influences far even from england i was very very lonely and longed for a woman s voice that s enough i have told you too much already for you to forgive me now,Henry,F,major,,,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
01431,Margaret,Henry,1004,2105,have you been in the east,if she wants to sleep one night she may want to sleep two we shall never get her out of the house perhaps,Henry,F,major,,,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1
01432,Margaret,Henry,1006,1662,no i m house hunting mr wilcox as i ve already told you once do you know of any houses,oh ah yes dear would you like one turn in the garden,Henry,F,major,,,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
01433,Margaret,Henry,1008,2103,well what s the point of being practical if you can t find two distressed females a house we merely want a small house with large rooms and plenty of them,i don t agree there my dear helen will have her share of the goods wherever she goes possibly more than her share for you are so fond of her that you d give her anything of yours that she fancies wouldn t you and i d raise no objection i could understand it if it was her old home because a home or a house because a house in which one has once lived becomes in a sort of way sacred i don t know why associations and so on now helen has no associations with howards end though i and charles and evie have i do not see why she wants to stay the night there she will only catch cold,Henry,F,major,,,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01434,Margaret,Henry,1017,1356,next time you shall come to lunch with me at mr eustace miles s,poor fiddlesticks he had the impudence to put up notice boards without as much as saying with your leave or by your leave charles flung them down,Henry,F,major,,,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1
01435,Margaret,Henry,1019,995,no you d hate it it s all proteids and body buildings and people come up to you and beg your pardon but you have such a beautiful aura,that s good what ll you have,Henry,F,major,,,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0
01436,Margaret,Henry,1021,1005,never heard of an aura oh happy happy man i scrub at mine for hours nor of an astral plane just so luckily it was helen s aura not mine and she had to chaperone it and do the politenesses i just sat with my handkerchief in my mouth till the man went,oh greece and the levant i used to go out for sport and business to cyprus some military society of a sort there a few piastres properly distributed help to keep one s memory green but you of course think this shockingly cynical how s your discussion society getting on any new utopias lately,Henry,F,major,,,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
01437,Margaret,Henry,1023,2125,you re bound to have one but it may be such a terrible colour that no one dares mention it,you have not been yourself all day,Henry,F,major,,,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1
01438,Margaret,Henry,1025,1666,too difficult a question,i am far from a saint in fact the reverse but you have taken me for better or worse bygones must be bygones you have promised to forgive me margaret a promise is a promise never mention that woman again,Henry,F,major,,,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0
01439,Margaret,Henry,1027,849,gruyere please,it s let,Henry,F,major,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
01440,Margaret,Henry,1029,842,stilton because though i don t believe in auras and think theosophy s only a halfway house,i advise nothing i oughtn t to have spoken but i happen to know being more or less behind the scenes the porphyrion s a bad bad concern now don t say i said so it s outside the tariff ring,Henry,F,major,,,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1
01441,Margaret,Henry,1031,1250,not even that it may be halfway in the wrong direction i can t explain i don t believe in all these fads and yet i don t like saying that i don t believe in them,it isn t meant as a compliment my dear i just won t have you going about in the dark such people about too it s dangerous,Henry,F,major,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
01442,Margaret,Henry,1033,1646,i could indeed i will when i talked about scrubbing my aura i was only trying to be funny but why do you want this settled,cut off from decent society and family ties what do you suppose happens to thousands of young fellows overseas isolated no one near i know by bitter experience and yet you say it makes no difference,Henry,F,major,,,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1
01443,Margaret,Henry,1035,2129,now mr wilcox you do know how s your house,i perceive you are attempting blackmail it is scarcely a pretty weapon for a wife to use against her husband my rule through life has been never to pay the least attention to threats and i can only repeat what i said before i do not give you and your sister leave to sleep at howards end,Henry,F,major,,,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
01444,Margaret,Henry,1037,1577,i don t mean ducie street howards end of course,ten years ago,Henry,F,major,,,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
01445,Margaret,Henry,1039,948,can t you turn out your tenant and let it to us we re nearly demented,intolerable brute but how were you to benefit,Henry,F,major,,,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0
01446,Margaret,Henry,1041,1526,but i do budge gentlemen seem to mesmerise houses cow them with an eye and up they come trembling ladies can t it s the houses that are mesmerising me i ve no control over the saucy things houses are alive no,what are his qualifications,Henry,F,major,,,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0
01447,Margaret,Henry,1043,1103,did i i mean i did more or less i talk the same way to every one or try to,thirty by fifteen no wait a minute fifteen and a half,Henry,F,major,,,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1
01448,Margaret,Henry,1045,1194,that s his lookout i don t believe in suiting my conversation to my company one can doubtless hit upon some medium of exchange that seems to do well enough but it s no more like the real thing than money is like food there s no nourishment in it you pass it to the lower classes and they pass it back to you and this you call social intercourse or mutual endeavour when it s mutual priggishness if it s anything our friends at chelsea don t see this they say one ought to be at all costs intelligible and sacrifice,by the way,Henry,F,major,,,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
01449,Margaret,Henry,1047,1222,every one admits that,yes money since you put it so frankly i am determined to be just to all just to you just to them i am determined that my children shall have me,Henry,F,major,,,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1
01450,Margaret,Henry,1049,1547,my socialists do yours mayn t but i strongly suspect yours of being not socialists but ninepins which you have constructed for your own amusement i can t imagine any living creature who would bowl over quite so easily,madam you will be more comfortable at the hotel,Henry,F,major,,,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
01451,Margaret,Henry,1072,1210,this is awfully kind of you but i m afraid it s not going to do the house has not been built that suits the schlegel family,no hotels,Crane; Henry,F,major,,,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
01452,Margaret,Henry,1074,952,not exactly,that s your clever way of talking i shall never believe you like him,Crane; Henry,F,major,,,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0
01453,Margaret,Henry,1076,1539,presumably it s very beautiful how do you like it crane,i ll do what i can but margaret this mustn t be taken as a precedent,Crane; Henry,F,major,,,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0
01454,Margaret,Henry,1078,1081,why i know crane i ve been for a drive with evie once i know that you ve got a parlourmaid called milton i know all sorts of things,you too feel lonely,Crane; Henry,F,major,,,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0
01455,Margaret,Henry,1080,1668,in my absurd way i m lonely too it s heart breaking to leave one s old home i scarcely remember anything before wickham place and helen and tibby were born there helen says,practical you practical,Crane; Henry,F,major,,,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0
01456,Margaret,Henry,1082,1303,horribly hullo parliament s back,what a rum notion of course not,Crane; Henry,F,major,,,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0
01457,Margaret,Henry,1084,1192,only some rubbish about furniture helen says it alone endures while men and houses perish and that in the end the world will be a desert of chairs and sofas just imagine it rolling through infinity with no one to sit upon them,i don t know about that i shouldn t like to say,Crane; Henry,F,major,,,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0
01458,Margaret,Henry,1086,859,she says yes my brother says no to ducie street it s no fun helping us mr wilcox i assure you,yes but they moved eighteen months ago charles the good chap thought i should be lonely i didn t want him to move but he would and took a house at the other end of hilton down by the six hills he had a motor too there they all are a very jolly party he and she and the two grandchildren,Crane; Henry,F,major,,,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1
01459,Margaret,Henry,1088,960,oh even i know a good thing when i see it,with you,Crane; Henry,F,major,,,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0
01460,Margaret,Henry,1090,861,heavens no only idiots and prigs do that,so it is i haven t sold it and don t mean to,Crane; Henry,F,major,,,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0
01461,Margaret,Henry,1092,1291,comforts are of two kinds those we can share with others like fire weather or music and those we can t food food for instance it depends,what about next wednesday,Crane; Henry,F,major,,,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0
01462,Margaret,Henry,1094,1083,i want to go over the whole house as soon as i get back to swanage which will be to morrow afternoon i ll talk it over once more with helen and tibby and wire you yes or no,yes they are talking again but you were going to say,Henry,F,major,,,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
01463,Margaret,Henry,1096,1046,oh jolly,lower classes well you do admit that there are rich and poor that s something you do admit that if wealth was divided up equally in a few years there would be rich and poor again just the same the hard working man would come to the top the wastrel sink to the bottom,Henry,F,major,,,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1
