pair_id,a_speaker,b_speaker,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category,novel,a_articles,a_auxiliary_verbs,a_conjunctions,a_adverbs,a_impersonal_pronouns,a_negations,a_personal_pronouns,a_prepositions,a_quantifiers,b_articles,b_auxiliary_verbs,b_conjunctions,b_adverbs,b_impersonal_pronouns,b_negations,b_personal_pronouns,b_prepositions,b_quantifiers
00483,_group,Harry Maylie,1394,1396,who was the other,they took this way are you sure,Harry Maylie; Mr. Giles; Mr. Losberne; Oliver Twist,F,minor,M,intermediate,OliverTwist,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
00484,Oliver Twist,Mr. Losberne,1397,1399,as i am that the men were at the window the tall man leaped over just there and the jew running a few paces to the right crept through that gap,strange blathers and duff themselves could make nothing of it,Harry Maylie; Mr. Giles; Mr. Losberne,M,major,M,major,OliverTwist,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0
00485,Rose Maylie,Harry Maylie,1427,1429,then let it be so it is but one pang the more and by that time i may be enabled to bear it better,you will tell me a different tale one of these days,Harry Maylie,F,major,M,intermediate,OliverTwist,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1
00486,Harry Maylie,Oliver Twist,1429,1431,you will tell me a different tale one of these days,i should have been very sorry not to have been at home when you and mr maylie went away sir,Mr. Losberne; Oliver Twist,M,intermediate,M,major,OliverTwist,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0
00487,Oliver Twist,Harry Maylie,1431,1433,i should have been very sorry not to have been at home when you and mr maylie went away sir,the great nobs under which designation i presume you include my most stately uncle have not communicated with me at all since i have been here nor at this time of the year is it likely that anything would occur to render necessary my immediate attendance among them,Harry Maylie; Mr. Losberne,M,major,M,intermediate,OliverTwist,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
00488,Mr. Losberne,Harry Maylie,1434,1436,well you are a queer fellow but of course they will get you into parliament at the election before christmas and these sudden shiftings and changes are no bad preparation for political life there s something in that good training is always desirable whether the race be for place cup or sweepstakes,oliver let me speak a word with you you can write well now,Harry Maylie; Oliver Twist,M,major,M,intermediate,OliverTwist,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0
00489,Harry Maylie,Oliver Twist,1435,1437,we shall see,i hope so sir,Mr. Losberne; Oliver Twist,M,intermediate,M,major,OliverTwist,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
00490,Oliver Twist,Harry Maylie,1441,1443,oh quite sir quite,drive on hard fast full gallop nothing short of flying will keep pace with me to day,Harry Maylie,M,major,M,intermediate,OliverTwist,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1
00491,Mr. Bumble,Mrs. Corney,1446,1448,and to morrow two months it was done it seems a age,cheap you would have been dear at any price and dear enough i paid for you lord above knows that,Mrs. Corney,M,major,F,major,OliverTwist,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1
00492,Mr. Bumble,Mrs. Corney,1451,1453,have the goodness to look at me,are you going to sit snoring there all day,Mrs. Corney,M,major,F,major,OliverTwist,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1
00493,Mrs. Corney,Mr. Bumble,1459,1461,get up and take yourself away from here unless you want me to do something desperate are you going,hem these women at least shall continue to respect the prerogative hallo hallo there what do you mean by this noise you hussies,Mr. Bumble,F,major,M,major,OliverTwist,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1
00494,Mr. Bumble,Mrs. Corney,1506,1508,the place should be somewhere here,is that the man then mind what i told you and be careful to say as little as you can or you ll betray us at once,Mrs. Corney,M,major,F,major,OliverTwist,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1
00495,Mrs. Corney,Mr. Bumble,1508,1510,is that the man then mind what i told you and be careful to say as little as you can or you ll betray us at once,we we were only cooling ourselves,Mr. Bumble,F,major,M,major,OliverTwist,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0
00496,Monks,Mrs. Corney,1511,1513,cooling yourselves not all the rain that ever fell or ever will fall will put as much of hell s fire out as a man can carry about with him you won t cool yourself so easily don t think it this is the woman is it,you think women never can keep secrets i suppose,Mr. Bumble; Mrs. Corney,M,major,F,major,OliverTwist,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0
00497,Mr. Bumble,Monks,1512,1514,hem that is the woman,i know they will always keep one till it s found out,Monks; Mrs. Corney,M,major,M,major,OliverTwist,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1
00498,Monks,Mr. Bumble,1534,1536,what if i pay it for nothing,not alone my dear nor unprotected neither i am here my dear and besides mr monks is too much of a gentleman to attempt any violence on porochial persons mr monks is aware that i am not a young man my dear and also that i am a little run to seed as i may say but he has heerd i say i have no doubt mr monks has heerd my dear that i am a very determined officer with very uncommon strength if i m once roused i only want a little rousing that s all,Mr. Bumble; Mrs. Corney,M,major,M,major,OliverTwist,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
00499,Mr. Bumble,Monks,1536,1538,not alone my dear nor unprotected neither i am here my dear and besides mr monks is too much of a gentleman to attempt any violence on porochial persons mr monks is aware that i am not a young man my dear and also that i am a little run to seed as i may say but he has heerd i say i have no doubt mr monks has heerd my dear that i am a very determined officer with very uncommon strength if i m once roused i only want a little rousing that s all,he had better have cut it out before he came if he can t speak in a lower tone so he s your husband eh,Monks; Mrs. Corney,M,major,M,major,OliverTwist,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
00500,Mrs. Corney,Mr. Bumble,1561,1563,all i know nothing of the story beyond what i can guess at and i want to know nothing for it s safer not but i may ask you two questions may i,which makes three,Monks; Mr. Bumble,F,major,M,major,OliverTwist,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1
00501,Monks,Mrs. Corney,1562,1564,you may ask but whether i answer or not is another question,is that what you expected to get from me,Mr. Bumble; Mrs. Corney,M,major,F,major,OliverTwist,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0
00502,Mr. Bumble,Monks,1563,1565,which makes three,it is the other question,Monks; Mrs. Corney,M,major,M,major,OliverTwist,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0
00503,Mrs. Corney,Mr. Bumble,1566,1568,what do you propose to do with it can it be used against me,twelve miles down the river and cut to pieces besides,Monks; Mr. Bumble,F,major,M,major,OliverTwist,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1
00504,Fagin,The Artful Dodger,1584,1586,what s the matter here my dear,give her a whiff of fresh air with the bellows charley and you slap her hands fagin while bill undoes the petticuts,Bill Sikes; Charley Bates; The Artful Dodger,M,major,M,intermediate,OliverTwist,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0
00505,The Artful Dodger,Fagin,1586,1588,give her a whiff of fresh air with the bellows charley and you slap her hands fagin while bill undoes the petticuts,no evil wind at all my dear for evil winds blow nobody any good and i ve brought something good with me that you ll be glad to see dodger my dear open the bundle and give bill the little trifles that we spent all our money on this morning,Bill Sikes; Charley Bates; Fagin,M,intermediate,M,major,OliverTwist,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1
00506,Bill Sikes,Charley Bates,1587,1589,why what evil wind has blowed you here,sitch a rabbit pie bill sitch delicate creeturs with sitch tender limbs bill that the wery bones melt in your mouth and there s no occasion to pick em half a pound of seven and six penny green so precious strong that if you mix it with biling water it ll go nigh to blow the lid of the tea pot off a pound and a half of moist sugar that the niggers didn t work at all at afore they got it up to sitch a pitch of goodness oh no two half quartern brans pound of best fresh piece of double glo ster and to wind up all some of the richest sort you ever lushed,Charley Bates; Fagin; Nance; The Artful Dodger,M,major,M,intermediate,OliverTwist,0,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1
00507,Charley Bates,Bill Sikes,1589,1591,sitch a rabbit pie bill sitch delicate creeturs with sitch tender limbs bill that the wery bones melt in your mouth and there s no occasion to pick em half a pound of seven and six penny green so precious strong that if you mix it with biling water it ll go nigh to blow the lid of the tea pot off a pound and a half of moist sugar that the niggers didn t work at all at afore they got it up to sitch a pitch of goodness oh no two half quartern brans pound of best fresh piece of double glo ster and to wind up all some of the richest sort you ever lushed,do i might have been done for twenty times over afore you d have done anything to help me what do you mean by leaving a man in this state three weeks and more you false hearted wagabond,Bill Sikes; Fagin; Nance; The Artful Dodger,M,intermediate,M,major,OliverTwist,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
00508,Fagin,Charley Bates,1592,1594,only hear him boys and us come to bring him all these beau ti ful things,i never see such a jolly dog as that smelling the grub like a old lady a going to market he d make his fortun on the stage that dog would and rewive the drayma besides,Bill Sikes; Charley Bates; Nance; The Artful Dodger,M,major,M,intermediate,OliverTwist,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
00509,Charley Bates,Fagin,1594,1596,i never see such a jolly dog as that smelling the grub like a old lady a going to market he d make his fortun on the stage that dog would and rewive the drayma besides,i was away from london a week and more my dear on a plant,Bill Sikes; Fagin; Nance; The Artful Dodger,M,intermediate,M,major,OliverTwist,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1
00510,Bill Sikes,Nance,1601,1603,no i ll pound it that you han t you ve been scheming and plotting away every hour that i have laid shivering and burning here and bill was to do this and bill was to do that and bill was to do it all dirt cheap as soon as he got well and was quite poor enough for your work if it hadn t been for the girl i might have died,he says true enough there let him be let him be,Charley Bates; Fagin; Nance; The Artful Dodger,M,major,F,major,OliverTwist,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1
00511,Fagin,Bill Sikes,1602,1604,there now bill if it hadn t been for the girl who but poor ould fagin was the means of your having such a handy girl about you,it s all very well but i must have some blunt from you to night,Bill Sikes; Charley Bates; Nance; The Artful Dodger,M,major,M,major,OliverTwist,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1
00512,Nance,Fagin,1603,1605,he says true enough there let him be let him be,i haven t a piece of coin about me,Bill Sikes; Charley Bates; Fagin; The Artful Dodger,F,major,M,major,OliverTwist,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1
00513,Fagin,Charley Bates,1611,1613,has nobody been toby,wot a rum chap you are tom,Charley Bates; Mr. Chitling; Nance; The Artful Dodger; Toby Crackit,M,major,M,intermediate,OliverTwist,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0
00514,Toby Crackit,Mr. Chitling,1612,1614,not a living leg it s been as dull as swipes you ought to stand something handsome fagin to recompense me for keeping house so long damme i m as flat as a juryman and should have gone to sleep as fast as newgate if i hadn t had the good natur to amuse this youngster horrid dull i m blessed if i an t,not a bit of it am i fagin,Charley Bates; Fagin; Mr. Chitling; Nance; The Artful Dodger,M,intermediate,M,intermediate,OliverTwist,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
00515,Charley Bates,Fagin,1613,1615,wot a rum chap you are tom,a very clever fellow my dear,Fagin; Mr. Chitling; Nance; The Artful Dodger,M,intermediate,M,major,OliverTwist,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
00516,Mr. Chitling,Fagin,1620,1622,ah that s where it is he has cleaned me out but i can go and earn some more when i like can t i fagin,now i ll go and get you that cash nancy this is only the key of a little cupboard where i keep a few odd things the boys get my dear i never lock up my money for i ve got none to lock up my dear ha ha ha none to lock up it s a poor trade nancy and no thanks but i m fond of seeing the young people about me and i bear it all i bear it all hush who s that listen bah it s the man i expected before he s coming downstairs not a word about the money while he s here nance he won t stop long not ten minutes my dear,Charley Bates; Fagin; Nance; The Artful Dodger,M,intermediate,M,major,OliverTwist,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
00517,Fagin,Monks,1625,1627,and and good,not that infernal hole we were in before,Monks; Nance,M,major,M,major,OliverTwist,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0
00518,Monks,Fagin,1626,1628,not bad any way i have been prompt enough this time let me have a word with you,why nance how pale you are,Fagin; Nance,M,major,M,major,OliverTwist,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0
00519,Bill Sikes,Nance,1638,1640,there ain t there ain t a stauncher hearted gal going or i d have cut her throat three months ago she s got the fever coming on that s it now come and sit aside of me and put on your own face or i ll alter it so that you won t know it agin when you do want it,has it long gone the half hour,Nance,M,major,F,major,OliverTwist,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1
00520,Nance,Joe,1653,1655,i shall be carried out if i go and i can make that a job that two of you won t like to do isn t there anybody here that will see a simple message carried for a poor wretch like me,what s the good you don t suppose the young lady will see such as her do you,Joe; The First Housemaid; The Fourth Housemaid; The Good-tempered Man-cook; The Second Housemaid; The Smartly-dressed Female; The Third Housemaid,F,major,M,minor,OliverTwist,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0
00521,The Good-tempered Man-cook,Nance,1654,1656,take it up for her joe can t you,do what you like with me but do what i ask you first and i ask you to give this message for god almighty s sake,Joe; Nance; The First Housemaid; The Fourth Housemaid; The Second Housemaid; The Smartly-dressed Female; The Third Housemaid,M,minor,F,major,OliverTwist,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1
00522,Joe,The First Housemaid,1659,1661,i say you re coming it strong,it s no good being proper in this world,Nance; The First Housemaid; The Fourth Housemaid; The Second Housemaid; The Third Housemaid,M,minor,F,minor,OliverTwist,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0
00523,Nance,The Second Housemaid,1660,1662,you give the message and let me hear the answer,brass can do better than the gold what has stood the fire,Joe; The First Housemaid; The Fourth Housemaid; The Second Housemaid; The Third Housemaid,F,major,F,minor,OliverTwist,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0
00524,The First Housemaid,The Third Housemaid,1661,1663,it s no good being proper in this world,what ladies was made of,Joe; Nance; The Fourth Housemaid; The Second Housemaid; The Third Housemaid,F,minor,F,minor,OliverTwist,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0
00525,The Third Housemaid,Nance,1663,1665,what ladies was made of,it s a hard matter to get to see you lady if i had taken offence and gone away as many would have done you d have been sorry for it one day and not without reason either,Joe; Nance; The First Housemaid; The Fourth Housemaid; The Second Housemaid,F,minor,F,major,OliverTwist,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
00526,Nance,Rose Maylie,1717,1719,you would serve me best lady if you could take my life at once for i have felt more grief to think of what i am to night than i ever did before and it would be something not to die in the hell in which i have lived god bless you sweet lady and send as much happiness on your head as i have brought shame on mine,what makes you look so flurried,Rose Maylie,F,major,F,major,OliverTwist,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0
00527,Rose Maylie,Mr. Grimwig,1731,1733,oliver twist you knew him as,a bad one i ll eat my head if he is not a bad one,Mr. Brownlow; Mr. Grimwig,F,major,M,intermediate,OliverTwist,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1
00528,Mr. Brownlow,Rose Maylie,1732,1734,do me the favour my dear young lady to leave entirely out of the question that goodness and benevolence of which you speak and of which nobody else knows anything and if you have it in your power to produce any evidence which will alter the unfavourable opinion i was once induced to entertain of that poor child in heaven s name put me in possession of it,he is a child of a noble nature and a warm heart and that power which has thought fit to try him beyond his years has planted in his breast affections and feelings which would do honour to many who have numbered his days six times over,Mr. Grimwig; Rose Maylie,M,major,F,major,OliverTwist,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
00529,Rose Maylie,Mr. Brownlow,1734,1736,he is a child of a noble nature and a warm heart and that power which has thought fit to try him beyond his years has planted in his breast affections and feelings which would do honour to many who have numbered his days six times over,do not heed my friend miss maylie he does not mean what he says,Mr. Brownlow; Mr. Grimwig,F,major,M,major,OliverTwist,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0
00530,Mr. Grimwig,Rose Maylie,1741,1743,and he d uncommonly like to see any man offer to do it,he is waiting in a coach at the door,Mr. Brownlow; Rose Maylie,M,intermediate,F,major,OliverTwist,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0
00531,Rose Maylie,Mr. Grimwig,1743,1745,he is waiting in a coach at the door,hush don t be afraid i m old enough to be your grandfather you re a sweet girl i like you here they are,Mr. Brownlow; Mr. Grimwig,F,major,M,intermediate,OliverTwist,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1
00532,Mr. Brownlow,Oliver Twist,1749,1751,i could have told you that but put on your glasses and see if you can t find out what you were wanted for will you,my dear old nurse,Mr. Grimwig; Mrs. Bedwin; Oliver Twist; Rose Maylie,M,major,M,major,OliverTwist,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
00533,Mrs. Bedwin,Mr. Brownlow,1752,1754,he would come back i knew he would how well he looks and how like a gentleman s son he is dressed again where have you been this long long while ah the same sweet face but not so pale the same soft eye but not so sad i have never forgotten them or his quiet smile but have seen them every day side by side with those of my own dear children dead and gone since i was a lightsome young creature,not exactly that but we must proceed gently and with great care,Mr. Brownlow; Mr. Grimwig; Oliver Twist; Rose Maylie,F,intermediate,M,major,OliverTwist,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
00534,Mr. Brownlow,Mrs. Maylie,1768,1770,we must put it to the vote who may he be,we stay in town of course while there remains the slightest prospect of prosecuting this inquiry with a chance of success i will spare neither trouble nor expense in behalf of the object in which we are all so deeply interested and i am content to remain here if it be for twelve months so long as you assure me that any hope remains,Mr. Losberne; Mrs. Maylie; Rose Maylie,M,major,F,intermediate,OliverTwist,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1
00535,Mr. Losberne,Mr. Brownlow,1769,1771,that lady s son and this young lady s very old friend,good and as i see on the faces about me a disposition to inquire how it happened that i was not in the way to corroborate oliver s tale and had so suddenly left the kingdom let me stipulate that i shall be asked no questions until such time as i may deem it expedient to forestall them by telling my own story believe me i make this request with good reason for i might otherwise excite hopes destined never to be realised and only increase difficulties and disappointments already quite numerous enough come supper has been announced and young oliver who is all alone in the next room will have begun to think by this time that we have wearied of his company and entered into some dark conspiracy to thrust him forth upon the world,Mr. Brownlow; Mrs. Maylie; Rose Maylie,M,major,M,major,OliverTwist,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
00536,Fagin,Noah Claypole,1825,1827,what advantage would it be to me to be anything else here let me have a word with you outside,she s kept tolerably well under ain t she,Mrs. Bolter; Noah Claypole,M,major,M,major,OliverTwist,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0
00537,Noah Claypole,Fagin,1826,1828,there s no occasion to trouble ourselves to move she ll take the luggage upstairs the while charlotte see to them bundles,quite perfect you re a genius my dear,Fagin; Mrs. Bolter,M,major,M,major,OliverTwist,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0
00538,Fagin,Mrs. Bolter,1862,1864,mrs bolter s humble servant i hope i shall know her better very shortly,yes noah dear,Mrs. Bolter; Noah Claypole,M,major,F,intermediate,OliverTwist,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
00539,Mrs. Bolter,Fagin,1864,1866,yes noah dear,oh yes i understand perfectly good night good night,Fagin; Noah Claypole,F,intermediate,M,major,OliverTwist,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
00540,Noah Claypole,Fagin,1895,1897,what do you mean by lagging and a lifer what s the good of talking in that way to me why don t yer speak so as i can understand yer,what do you mean,Fagin,M,major,M,major,OliverTwist,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0
00541,Charley Bates,Noah Claypole,1920,1922,mind what should he have to mind,oh i dare say about that yer know no no none of that it s not in my department that ain t,Fagin; Noah Claypole,M,intermediate,M,major,OliverTwist,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1
00542,Fagin,Charley Bates,1921,1923,really nothing my dear really nothing,wot department has he got fagin the cutting away when there s anything wrong and the eating all the wittles when there s everything right is that his branch,Charley Bates; Noah Claypole,M,major,M,intermediate,OliverTwist,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1
00543,The Magistrate At The Dodger's Trial,The Artful Dodger,1932,1934,has the boy ever been here before,oh you know me do you wery good that s a case of deformation of character any way,The Artful Dodger; The Clerk At The Dodger's Trial; The Jailer At The Dodger's Trial,M,minor,M,intermediate,OliverTwist,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0
00544,The Jailer At The Dodger's Trial,The Clerk At The Dodger's Trial,1933,1935,he ought to have been a many times he has been pretty well everywhere else i know him well your worship,now then where are the witnesses,The Artful Dodger; The Clerk At The Dodger's Trial; The Magistrate At The Dodger's Trial,M,minor,M,minor,OliverTwist,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0
00545,The Clerk At The Dodger's Trial,The Magistrate At The Dodger's Trial,1935,1937,now then where are the witnesses,have you anything to ask this witness boy,The Artful Dodger; The Jailer At The Dodger's Trial; The Magistrate At The Dodger's Trial,M,minor,M,minor,OliverTwist,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
00546,The Artful Dodger,The Jailer At The Dodger's Trial,1938,1940,i wouldn t abase myself by descending to hold no conversation with him,do you hear his worship ask if you ve anything to say,The Clerk At The Dodger's Trial; The Jailer At The Dodger's Trial; The Magistrate At The Dodger's Trial,M,intermediate,M,minor,OliverTwist,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,0
00547,The Magistrate At The Dodger's Trial,The Artful Dodger,1939,1941,have you anything to say at all,i beg your pardon did you redress yourself to me my man,The Artful Dodger; The Clerk At The Dodger's Trial; The Jailer At The Dodger's Trial,M,minor,M,intermediate,OliverTwist,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0
00548,The Jailer At The Dodger's Trial,The Clerk At The Dodger's Trial,1942,1944,i never see such an out and out young wagabond your worship do you mean to say anything you young shaver,there he s fully committed take him away,The Artful Dodger; The Clerk At The Dodger's Trial; The Magistrate At The Dodger's Trial,M,minor,M,minor,OliverTwist,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0
00549,The Artful Dodger,The Jailer At The Dodger's Trial,1943,1945,no not here for this ain t the shop for justice besides which my attorney is a breakfasting this morning with the wice president of the house of commons but i shall have something to say elsewhere and so will he and so will a wery numerous and spectable circle of acquaintance as ll make them beaks wish they d never been born or that they d got their footmen to hang em up to their own hat pegs afore they let em come out this morning to try it on upon me i ll,come on,The Clerk At The Dodger's Trial; The Jailer At The Dodger's Trial; The Magistrate At The Dodger's Trial,M,intermediate,M,minor,OliverTwist,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
00550,The Clerk At The Dodger's Trial,The Artful Dodger,1944,1946,there he s fully committed take him away,oh ah i ll come on ah to the bench it s no use your looking frightened i won t show you no mercy not a ha porth of it you ll pay for this my fine fellers i wouldn t be you for something i wouldn t go free now if you was to fall down on your knees and ask me here carry me off to prison take me away,The Artful Dodger; The Jailer At The Dodger's Trial; The Magistrate At The Dodger's Trial,M,minor,M,intermediate,OliverTwist,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0
00551,Fagin,Nance,1954,1956,it make you nervous bill reminds you of being nabbed does it,not far,Bill Sikes; Nance,M,major,F,major,OliverTwist,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
00552,Nance,Fagin,1972,1974,not till you let me go not till you let me go never never,you may say that bill you may say that,Bill Sikes; Fagin,F,major,M,major,OliverTwist,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0
00553,Bill Sikes,Nance,1983,1985,why now she s on the other tack light him down it s a pity he should break his neck himself and disappoint the sight seers show him a light,what do you mean,Fagin; Nance,M,major,F,major,OliverTwist,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0
00554,Mr. Brownlow,Rose Maylie,2033,2035,there is nothing unusual in that they have passed me often,speak to her kindly poor creature she seems to need it,Nance; Rose Maylie,M,major,F,major,OliverTwist,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0
00555,Rose Maylie,Mr. Brownlow,2035,2037,speak to her kindly poor creature she seems to need it,ah a turk turns his face after washing it well to the east when he says his prayers these good people after giving their faces such a rub against the world as to take the smiles off turn with no less regularity to the darkest side of heaven between the mussulman and the pharisee commend me to the first you were not here last sunday night,Mr. Brownlow; Nance,F,major,M,major,OliverTwist,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
00556,Mr. Brownlow,Rose Maylie,2061,2063,then this fagin shall not be brought to justice without your consent in such a case i could show you reasons i think which would induce you to yield it,you have my true and faithful pledge,Nance; Rose Maylie,M,major,F,major,OliverTwist,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0
00557,Rose Maylie,Mr. Brownlow,2063,2065,you have my true and faithful pledge,never the intelligence should be brought to bear upon him that he could never even guess,Mr. Brownlow; Nance,F,major,M,major,OliverTwist,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0
00558,Nance,Mr. Brownlow,2068,2070,how s this you know him,it must be he,Mr. Brownlow; Rose Maylie,F,major,M,major,OliverTwist,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0
00559,Nance,Rose Maylie,2074,2076,nothing sir you can do nothing to help me i am past all hope indeed,she will be persuaded now she hesitates i am sure,Mr. Brownlow; Rose Maylie,F,major,F,major,OliverTwist,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0
00560,Rose Maylie,Nance,2076,2078,she will be persuaded now she hesitates i am sure,no sir i do not i am chained to my old life i loathe and hate it now but i cannot leave it i must have gone too far to turn back and yet i don t know for if you had spoken to me so some time ago i should have laughed it off but this fear comes over me again i must go home,Mr. Brownlow; Nance,F,major,F,major,OliverTwist,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
00561,Mr. Brownlow,Rose Maylie,2081,2083,it is useless we compromise her safety perhaps by staying here we may have detained her longer than she expected already,what can be the end of this poor creature s life,Nance; Rose Maylie,M,major,F,major,OliverTwist,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0
00562,Nance,Mr. Brownlow,2088,2090,no i have not done this for money let me have that to think of and yet give me something that you have worn i should like to have something no no not a ring your gloves or handkerchief anything that i can keep as having belonged to you sweet lady there bless you god bless you good night good night,no my love she has not moved and will not till we are gone,Mr. Brownlow; Rose Maylie,F,major,M,major,OliverTwist,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0
00563,Bill Sikes,Noah Claypole,2110,2112,wot d ye mean,tell yer what,Fagin; Noah Claypole,M,major,M,major,OliverTwist,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
00564,Fagin,Bill Sikes,2127,2129,what more of him what more of the man she had told them of before tell him that tell him that,hell s fire let me go,Bill Sikes; Noah Claypole,M,major,M,major,OliverTwist,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
00565,Noah Claypole,Fagin,2128,2130,why that she couldn t very easily get out of doors unless he knew where she was going to and so the first time she went to see the lady she ha ha ha it made me laugh when she said it that it did she gave him a drink of laudanum,bill bill a word only a word,Bill Sikes; Fagin,M,major,M,major,OliverTwist,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0
